,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
829,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,143.5,0.83,144.5,0.83,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721123900.0,11077.0,,0.0,0.0
830,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,143.5,0.8,143.5,0.87,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,47.0,1.0,20180721123900.0,11077.0,,0.0,0.0
831,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,143.5,0.8,143.5,0.87,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721123906.0,11077.0,,0.0,0.0
832,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,143.5,0.8,143.5,0.87,-25.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721123906.0,21077.0,,0.0,0.0
833,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,143.5,0.87,143.5,0.87,25.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721123906.0,21077.0,,0.0,0.0
834,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.87,143.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,41.0,1.0,20180721123906.0,21077.0,,0.0,0.0
835,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.87,142.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,37.0,0.0,20180721123911.0,21077.0,,0.0,0.0
836,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.87,142.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,37.0,0.0,20180721123911.0,21077.0,,0.0,0.0
837,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.87,142.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,37.0,0.0,20180721123915.0,21077.0,,0.0,0.0
838,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.87,142.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,37.0,0.0,20180721123915.0,21077.0,,0.0,0.0
839,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.87,142.5,0.8,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180721123921.0,21077.0,,0.0,0.0
840,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,142.5,0.87,142.5,0.8,-24.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,37.0,1.0,20180721123921.0,21077.0,,0.0,0.0
841,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,142.5,0.83,142.5,0.83,24.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721123929.0,11077.0,,0.0,0.0
842,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,142.5,0.8,142.5,0.87,24.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,29.0,1.0,20180721123929.0,11077.0,,0.0,0.0
843,第3节,1.0,第3节,-24.5,0.87,24.5,0.8,142.5,0.8,142.5,0.87,24.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180721123932.0,11077.0,,0.0,0.0
844,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.8,142.5,0.87,-25.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180721123932.0,21077.0,,0.0,0.0
845,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,142.5,0.8,142.5,0.87,25.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180721123932.0,21077.0,,0.0,0.0
846,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,145.5,0.8,142.5,0.87,145.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,53.0,0.0,0.0,1,6.0,1~GD,26.0,1.0,20180721123932.0,21077.0,,0.0,0.0
847,第3节,1.0,第3节,-25.5,0.87,25.5,0.8,145.5,0.8,145.5,0.87,145.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721123938.0,21077.0,,0.0,0.0
848,第3节,1.0,第3节,-28.5,0.87,28.5,0.8,145.5,0.8,145.5,0.87,-28.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721123938.0,21077.0,,0.0,0.0
849,第3节,1.0,第3节,-28.5,0.87,28.5,0.8,145.5,0.87,145.5,0.87,28.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721123938.0,21075.0,,0.0,0.0
850,第3节,1.0,第3节,-28.5,0.87,28.5,0.8,144.5,0.87,145.5,0.8,144.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721123938.0,21075.0,,0.0,0.0
851,第3节,1.0,第3节,-28.5,0.87,28.5,0.8,144.5,0.87,144.5,0.8,144.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180721123943.0,21075.0,,0.0,0.0
852,第3节,1.0,第3节,-27.5,0.91,27.5,0.8,144.5,0.87,144.5,0.8,-27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,15.0,1.0,20180721123943.0,21075.0,,0.0,0.0
853,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721123949.0,11077.0,,0.0,0.0
854,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721123949.0,11077.0,,0.0,0.0
855,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721123951.0,11077.0,,0.0,0.0
856,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721123951.0,21086.0,,0.0,0.0
857,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721124004.0,21086.0,,0.0,0.0
858,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,0.0,20180721124004.0,21086.0,,0.0,0.0
859,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,1.0,20180721124011.0,21086.0,,0.0,0.0
860,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,1.0,20180721124011.0,21086.0,,0.0,0.0
861,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.83,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,1.0,20180721124012.0,21086.0,,0.0,0.0
862,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.8,144.5,0.83,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,8.0,1.0,20180721124012.0,11077.0,,0.0,0.0
863,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,144.5,0.8,144.5,0.87,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721124017.0,11077.0,,0.0,0.0
864,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,144.5,0.8,144.5,0.87,-28.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721124017.0,11077.0,,0.0,0.0
865,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,144.5,0.87,144.5,0.87,28.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721124017.0,21077.0,,0.0,0.0
866,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,144.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,6.0,1~GD,3.0,1.0,20180721124017.0,21077.0,,0.0,0.0
867,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124022.0,21077.0,,0.0,0.0
868,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124022.0,21077.0,,0.0,0.0
869,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124024.0,21077.0,,0.0,0.0
870,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124024.0,21086.0,,0.0,0.0
871,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124034.0,21086.0,,0.0,0.0
872,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124034.0,21086.0,,0.0,0.0
873,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124035.0,21086.0,,0.0,0.0
874,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,0.0,20180721124035.0,21086.0,,0.0,0.0
875,第3节,1.0,第3节,-28.5,0.91,28.5,0.77,143.5,0.87,143.5,0.8,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721124041.0,21086.0,,0.0,0.0
876,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,143.5,0.87,143.5,0.8,-27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,58.0,1.0,20180721124041.0,21086.0,,0.0,0.0
877,第3节,1.0,第3节,-27.5,0.91,27.5,0.77,143.5,0.8,143.5,0.87,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,0.0,20180721124048.0,11077.0,,0.0,0.0
878,第3节,1.0,第3节,-26.5,0.77,26.5,0.77,143.5,0.8,143.5,0.87,-26.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,0.0,20180721124048.0,11077.0,,0.0,0.0
879,第3节,1.0,第3节,-26.5,0.77,26.5,0.91,143.5,0.8,143.5,0.87,26.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,0.0,20180721124052.0,11077.0,,0.0,0.0
880,第3节,1.0,第3节,-26.5,0.77,26.5,0.91,143.5,0.8,143.5,0.87,26.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,0.0,20180721124052.0,11077.0,,0.0,0.0
881,第3节,1.0,第3节,-26.5,0.77,26.5,0.91,143.5,0.8,143.5,0.87,26.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180721124108.0,11077.0,,0.0,0.0
882,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,143.5,0.8,143.5,0.87,-27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180721124108.0,21077.0,,0.0,0.0
883,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,143.5,0.83,143.5,0.87,27.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180721124108.0,21077.0,,0.0,0.0
884,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.83,143.5,0.83,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,50.0,1.0,20180721124108.0,21077.0,,0.0,0.0
885,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.83,142.5,0.83,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721124116.0,21077.0,,0.0,0.0
886,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.8,142.5,0.87,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721124116.0,21077.0,,0.0,0.0
887,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.8,142.5,0.87,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721124122.0,21077.0,,0.0,0.0
888,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.8,142.5,0.87,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721124122.0,21077.0,,0.0,0.0
889,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.8,142.5,0.87,142.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721124123.0,21077.0,,0.0,0.0
890,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,143.5,0.83,142.5,0.83,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721124123.0,11086.0,,0.0,0.0
891,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,143.5,0.83,143.5,0.83,143.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721124135.0,11086.0,,0.0,0.0
892,第3节,1.0,第3节,-28.5,0.83,28.5,0.91,143.5,0.83,143.5,0.83,-28.5,1.0,3.0,0.0,1:2,0.0,1.0,2.0,12.0,1.0,5.0,1.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,36.0,0.0,20180721124135.0,21078.0,,0.0,0.0
893,第3节,1.0,第3节,-28.5,0.83,28.5,0.83,143.5,0.83,143.5,0.83,28.5,1.0,3.0,0.0,1:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124137.0,21078.0,,0.0,0.0
894,第3节,1.0,第3节,-28.5,0.83,28.5,0.83,142.5,0.91,143.5,0.77,142.5,1.0,3.0,0.0,1:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124137.0,21078.0,,0.0,0.0
895,第3节,1.0,第3节,-28.5,0.83,28.5,0.83,142.5,0.91,142.5,0.77,142.5,1.0,3.0,0.0,1:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124145.0,21078.0,,0.0,0.0
896,第3节,1.0,第3节,-27.5,0.83,27.5,0.83,142.5,0.91,142.5,0.77,-27.5,1.0,3.0,0.0,1:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124145.0,21078.0,,0.0,0.0
897,第3节,1.0,第3节,-27.5,0.83,27.5,0.83,142.5,0.83,142.5,0.77,27.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124145.0,21080^21078,,0.0,0.0
898,第3节,1.0,第3节,-27.5,0.83,27.5,0.83,143.5,0.83,142.5,0.83,143.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124145.0,21080^21078,,0.0,0.0
899,第3节,1.0,第3节,-27.5,0.83,27.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,57.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124156.0,21080^21078,,0.0,0.0
900,第3节,1.0,第3节,-28.5,0.77,28.5,0.83,143.5,0.83,143.5,0.83,-28.5,1.0,3.0,0.0,1:2^2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,57.0,0.0,0.0,1,5.0,1~GD,38.0,0.0,20180721124156.0,21080^21078,,0.0,0.0
901,第3节,1.0,第3节,-28.5,0.77,28.5,0.91,143.5,0.91,143.5,0.83,28.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,0.0,20180721124201.0,21079.0,,0.0,0.0
902,第3节,1.0,第3节,-28.5,0.77,28.5,0.91,142.5,0.91,143.5,0.77,142.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,0.0,20180721124201.0,21079.0,,0.0,0.0
903,第3节,1.0,第3节,-27.5,0.77,28.5,0.91,142.5,0.91,142.5,0.77,142.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,0.0,20180721124201.0,21079.0,,0.0,0.0
904,第3节,1.0,第3节,-27.5,0.83,27.5,0.91,142.5,0.91,142.5,0.77,-27.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,0.0,20180721124201.0,21079.0,,0.0,0.0
905,第3节,1.0,第3节,-27.5,0.83,27.5,0.83,142.5,0.83,142.5,0.83,27.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124202.0,21079.0,,0.0,0.0
906,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.83,142.5,0.83,27.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124202.0,21080.0,,0.0,0.0
907,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.83,142.5,0.83,27.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124208.0,21080.0,,0.0,0.0
908,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.83,142.5,0.83,27.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124208.0,21080.0,,0.0,0.0
909,第3节,1.0,第3节,-27.5,0.77,27.5,0.91,142.5,0.83,142.5,0.83,27.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124209.0,21080.0,,0.0,0.0
910,第3节,1.0,第3节,-26.5,0.77,26.5,0.91,142.5,0.83,142.5,0.83,-26.5,1.0,3.0,0.0,2:2,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124209.0,21080.0,,0.0,0.0
911,第3节,1.0,第3节,-26.5,0.77,26.5,0.91,142.5,0.87,142.5,0.83,26.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124209.0,11077.0,,0.0,0.0
912,第3节,1.0,第3节,-26.5,0.77,26.5,0.91,141.5,0.87,142.5,0.8,141.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,38.0,1.0,20180721124209.0,11077.0,,0.0,0.0
913,第3节,1.0,第3节,-26.5,0.77,26.5,0.91,141.5,0.87,141.5,0.8,141.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,30.0,1.0,20180721124217.0,11077.0,,0.0,0.0
914,第3节,1.0,第3节,-26.5,0.8,26.5,0.87,141.5,0.87,141.5,0.8,141.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,30.0,1.0,20180721124217.0,11077.0,,0.0,0.0
915,第3节,1.0,第3节,-26.5,0.8,26.5,0.87,141.5,0.87,141.5,0.8,141.5,1.0,3.0,0.0,,0.0,1.0,2.0,12.0,1.0,5.0,2.0,25.0,31.0,31.0,56.0,0.0,1.0,1,5.0,1~GD,30.0,1.0,20180721124248.0,11077.0,,0.0,0.0
