,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1,S2,S3,S5,S6,SC,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS
691,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,3.0,1.0,20180702201122.0,11074.0,
692,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,3.0,1.0,20180702201122.0,11074.0,
693,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,1.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,0.0,20180702201122.0,11074.0,
694,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,0.0,20180702201122.0,11086.0,
695,44.0,5.0,第4节,第4节,33.5,0.77,-33.5,0.91,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,0.0,20180702201122.0,21077.0,
696,44.0,5.0,第4节,第4节,33.5,1.0,-32.5,0.71,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,1:2,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,0.0,20180702201122.0,21078.0,
697,44.0,5.0,第4节,第4节,32.5,1.0,-32.5,0.71,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,1:2,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,0.0,20180702201122.0,21080.0,
698,44.0,5.0,第4节,第4节,32.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,-33.5,4.0,9241317.0,2:2,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,0.0,20180702201122.0,21078.0,
699,44.0,5.0,第4节,第4节,33.5,0.83,-33.5,0.83,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,2:2,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,1.0,20180702201155.0,21080.0,
700,44.0,5.0,第4节,第4节,33.5,0.77,-34.5,0.91,164.5,0.83,164.5,0.83,-34.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,1.0,GD,0.0,1.0,20180702201155.0,11077.0,
701,44.0,5.0,第4节,第4节,34.5,0.77,-34.5,0.91,164.5,0.83,164.5,0.83,34.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,11077.0,
702,44.0,5.0,第4节,第4节,34.5,0.71,-33.5,1.0,164.5,0.83,164.5,0.83,-33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,21077.0,
703,44.0,5.0,第4节,第4节,33.5,0.71,-33.5,1.1,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,11077.0,
704,44.0,5.0,第4节,第4节,33.5,0.66,-34.5,1.1,164.5,0.83,164.5,0.83,-34.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,11077.0,
705,44.0,5.0,第4节,第4节,34.5,0.66,-34.5,0.66,164.5,0.83,164.5,0.83,34.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,21077.0,
706,44.0,5.0,第4节,第4节,34.5,1.1,-32.5,0.66,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,21077.0,
707,44.0,5.0,第4节,第4节,32.5,1.1,-32.5,0.66,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,11077.0,
708,44.0,5.0,第4节,第4节,32.5,1.1,-33.5,0.66,164.5,0.83,164.5,0.83,-33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,51.0,1.0,20180702201200.0,11077.0,
709,44.0,5.0,第4节,第4节,33.5,1.2,-33.5,0.63,164.5,0.83,164.5,0.83,33.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,16.0,0.0,20180702201200.0,11077.0,
710,44.0,5.0,第4节,第4节,33.5,1.2,-32.5,0.63,164.5,0.83,164.5,0.83,-32.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,16.0,0.0,20180702201200.0,11077.0,
711,44.0,5.0,第4节,第4节,32.5,1.2,-32.5,0.63,164.5,0.83,164.5,0.83,32.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,16.0,1.0,20180702201248.0,11077.0,
712,44.0,5.0,第4节,第4节,32.5,1.2,-30.5,0.63,164.5,0.83,164.5,0.83,-30.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,16.0,1.0,20180702201248.0,11077.0,
713,44.0,5.0,第4节,第4节,30.5,1.2,-30.5,0.63,164.5,0.83,164.5,0.83,30.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,66.0,99.0,1.0,1,0.0,GD,16.0,1.0,20180702201248.0,21075.0,
714,44.0,5.0,第4节,第4节,30.5,1.2,-30.5,0.63,164.5,0.83,164.5,0.83,30.5,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,69.0,99.0,1.0,1,0.0,GD,16.0,1.0,20180702201248.0,11077.0,
715,44.0,5.0,第4节,第4节,30.5,1.2,0.0,0.63,164.5,0.83,164.5,0.83,0.0,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,69.0,99.0,1.0,1,0.0,GD,16.0,1.0,20180702201248.0,11077.0,
716,44.0,5.0,第4节,第4节,0.0,1.2,0.0,0.63,164.5,0.83,164.5,0.83,0.0,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,69.0,99.0,1.0,1,0.0,GD,0.0,0.0,20180702201248.0,11077.0,
717,44.0,5.0,第4节,第4节,0.0,1.2,0.0,0.63,164.5,0.83,164.5,0.83,0.0,4.0,9241317.0,,0.0,9.0,26.0,20.0,2.0,80.0,99.0,69.0,99.0,1.0,1,0.0,GD,0.0,0.0,20180702201248.0,1084.0,
718,44.0,5.0,第4节,第4节,0.0,1.2,0.0,0.63,164.5,0.83,164.5,0.83,0.0,4.0,9241317.0,4.0,0.0,9.0,26.0,20.0,2.0,80.0,99.0,69.0,99.0,1.0,1,0.0,GD,0.0,0.0,20180702201248.0,1084.0,
