,AM,AS,CB,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
685,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,6.5,0.83,-6.5,0.83,153.5,0.8,153.5,0.87,-6.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,5.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,33.0,0.0,20180721045452.0,21077.0,,0.0,0.0
686,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,6.5,0.83,-6.5,0.83,152.5,0.91,153.5,0.87,152.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,6.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,33.0,0.0,20180721045452.0,11086^21077,,0.0,0.0
687,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,6.5,0.83,-6.5,0.83,152.5,0.91,152.5,0.77,152.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,6.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,30.0,0.0,20180721045503.0,11086^21077,,0.0,0.0
688,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,6.5,0.83,-6.5,0.83,153.5,0.83,152.5,0.77,153.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,6.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,30.0,0.0,20180721045503.0,11086^21077,,0.0,0.0
689,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,6.5,0.83,-6.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,6.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045507.0,11086^21077,,0.0,0.0
690,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,6.5,0.83,-6.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,7.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045507.0,11086^21077,,0.0,0.0
691,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-6.5,0.83,154.5,0.87,153.5,0.83,154.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,7.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045508.0,11086^21077,,0.0,0.0
692,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.83,154.5,0.87,153.5,0.83,5.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,7.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045508.0,11086^21077,,0.0,0.0
693,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.8,154.5,0.87,153.5,0.8,-5.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,7.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045508.0,11086^21077,,0.0,0.0
694,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.8,154.5,0.8,154.5,0.8,154.5,3.0,9449746.0,1:2,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,7.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045508.0,21078.0,,0.0,0.0
695,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.8,155.5,0.8,154.5,0.87,155.5,3.0,9449746.0,1:2,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,7.0,0.0,66.7,85.7,63.0,50.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045508.0,21078.0,,0.0,0.0
696,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.8,155.5,0.8,155.5,0.87,155.5,3.0,9449746.0,1:2,0.0,8.0,4.0,17.0,14.0,2.0,6.0,4.0,4.0,7.0,0.0,66.7,85.7,63.0,51.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045526.0,21078.0,,0.0,0.0
697,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,155.5,3.0,9449746.0,1:2^2:2,0.0,8.0,4.0,17.0,14.0,2.0,7.0,4.0,4.0,7.0,0.0,66.7,87.5,63.0,52.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045526.0,21079^21078,,0.0,0.0
698,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,155.5,3.0,9449746.0,1:2^2:2,0.0,8.0,4.0,17.0,14.0,2.0,7.0,4.0,4.0,7.0,0.0,66.7,87.5,63.0,52.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045534.0,21079^21078,,0.0,0.0
699,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,155.5,3.0,9449746.0,2:2^,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,36.0,0.0,20180721045534.0,21079^11077,,0.0,0.0
700,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,155.5,3.0,9449746.0,2:2^,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,36.0,1.0,20180721045535.0,21079^11077,,0.0,0.0
701,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,155.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,36.0,1.0,20180721045535.0,11077.0,,0.0,0.0
702,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,155.5,0.77,155.5,0.91,155.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,28.0,1.0,20180721045543.0,11077.0,,0.0,0.0
703,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,154.5,0.83,155.5,0.91,154.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,28.0,1.0,20180721045543.0,11077.0,,0.0,0.0
704,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.83,-5.5,0.83,154.5,0.83,154.5,0.83,154.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,20.0,1.0,20180721045551.0,11077.0,,0.0,0.0
705,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,4.5,0.83,-4.5,0.83,154.5,0.83,154.5,0.83,4.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,20.0,1.0,20180721045551.0,11095.0,,0.0,0.0
706,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,4.5,0.83,-4.5,0.83,154.5,0.77,154.5,0.91,-4.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,12.0,1.0,20180721045559.0,21077.0,,0.0,0.0
707,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,4.5,0.83,-4.5,0.83,153.5,0.83,154.5,0.91,153.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,12.0,1.0,20180721045559.0,21077.0,,0.0,0.0
708,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,4.5,0.87,-4.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,52.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045608.0,21077.0,,0.0,0.0
709,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,4.5,0.87,-4.5,0.8,153.5,0.83,153.5,0.83,153.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045608.0,21077.0,,0.0,0.0
710,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,3.5,0.87,-4.5,0.8,153.5,0.83,153.5,0.83,3.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045609.0,21077.0,,0.0,0.0
711,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,3.5,0.87,-3.5,0.8,155.5,0.83,153.5,0.83,155.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045609.0,21077.0,,0.0,0.0
712,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,3.5,0.87,-3.5,0.8,155.5,0.83,153.5,0.83,-3.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,14.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045609.0,21077.0,,0.0,0.0
713,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,3.5,0.87,-3.5,0.8,155.5,0.83,155.5,0.83,155.5,3.0,9449746.0,^,0.0,8.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,63.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045609.0,21074^11077,,0.0,0.0
714,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-3.5,0.8,155.5,0.87,155.5,0.83,5.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045620.0,11077.0,,0.0,0.0
715,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.8,158.5,0.87,155.5,0.83,158.5,3.0,9449746.0,,0.0,8.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045620.0,11077.0,,0.0,0.0
716,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.8,158.5,0.87,155.5,0.8,-5.5,3.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045620.0,11075^21077,,0.0,0.0
717,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,5.5,0.87,-5.5,0.8,158.5,0.83,158.5,0.8,158.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,0.0,1~GD,3.0,0.0,20180721045620.0,21077.0,,0.0,0.0
718,,,ASCACNGUHKMOMPPRTWUSVI,第3节,第3节,6.5,0.8,-6.5,0.8,158.5,0.83,158.5,0.83,6.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,7.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721045628.0,21077.0,,0.0,0.0
719,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.87,158.5,0.83,158.5,0.83,-6.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721045628.0,1082.0,,0.0,0.0
720,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,158.5,0.83,158.5,0.83,-6.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721045958.0,1082.0,,0.0,0.0
721,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,158.5,0.83,158.5,0.83,-6.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,10.0,1~GD,0.0,0.0,20180721045958.0,1082.0,,0.0,0.0
722,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,158.5,0.83,158.5,0.83,-6.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180721045959.0,1082.0,,0.0,0.0
723,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.91,158.5,0.83,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,10.0,1~GD,0.0,1.0,20180721045959.0,01090^11077,,0.0,0.0
724,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.91,157.5,0.77,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,52.0,1.0,20180721050007.0,01090^11077,,0.0,0.0
725,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.91,157.5,0.77,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,52.0,1.0,20180721050007.0,01090^11077,,0.0,0.0
726,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,46.0,1.0,20180721050012.0,21094.0,,0.0,0.0
727,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,46.0,1.0,20180721050012.0,21094.0,,0.0,0.0
728,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.83,157.5,0.83,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,46.0,1.0,20180721050013.0,21094.0,,0.0,0.0
729,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,46.0,1.0,20180721050013.0,21077.0,,0.0,0.0
730,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,0.0,20180721050018.0,21077.0,,0.0,0.0
731,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,0.0,20180721050018.0,21077.0,,0.0,0.0
732,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,1.0,1,9.0,1~GD,41.0,0.0,20180721050032.0,21077.0,,0.0,0.0
733,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,1.0,1,9.0,1~GD,41.0,0.0,20180721050032.0,21077.0,,0.0,0.0
734,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,1.0,1,9.0,1~GD,41.0,0.0,20180721050032.0,21077.0,,0.0,0.0
735,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,1.0,1,9.0,1~GD,41.0,0.0,20180721050032.0,21077.0,,0.0,0.0
736,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,0.0,0.0,66.7,88.9,66.0,54.0,0.0,1.0,1,9.0,1~GD,41.0,0.0,20180721050032.0,21077.0,,0.0,0.0
737,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,1.0,1,9.0,1~GD,41.0,0.0,20180721050032.0,11086^21077,,0.0,0.0
738,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721050036.0,11086^21077,,0.0,0.0
739,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721050036.0,11086^21077,,0.0,0.0
740,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721050036.0,11086^21077,,0.0,0.0
741,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721050036.0,11086^21077,,0.0,0.0
742,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721050036.0,11086^21077,,0.0,0.0
743,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,157.5,0.8,157.5,0.87,157.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,41.0,1.0,20180721050036.0,11086^21077,,0.0,0.0
744,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,156.5,0.83,157.5,0.83,156.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721050044.0,11086^21077,,0.0,0.0
745,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,156.5,0.8,156.5,0.83,156.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,33.0,1.0,20180721050044.0,11086^21077,,0.0,0.0
746,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,156.5,0.8,156.5,0.87,156.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,27.0,1.0,20180721050051.0,11086^21077,,0.0,0.0
747,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,6.5,0.83,-6.5,0.83,156.5,0.8,156.5,0.87,156.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,54.0,0.0,0.0,1,9.0,1~GD,27.0,1.0,20180721050051.0,21094.0,,0.0,0.0
748,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.91,-4.5,0.83,156.5,0.8,156.5,0.87,4.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721050052.0,21077.0,,0.0,0.0
749,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.91,-4.5,0.77,156.5,0.83,156.5,0.87,-4.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721050052.0,21077.0,,0.0,0.0
750,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.91,-4.5,0.77,158.5,0.83,156.5,0.83,158.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,17.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721050052.0,21077.0,,0.0,0.0
751,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.91,-4.5,0.77,158.5,0.83,158.5,0.83,158.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,18.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721050052.0,21074^11077,,0.0,0.0
752,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.91,-4.5,0.77,158.5,0.83,158.5,0.83,158.5,4.0,9449746.0,^,0.0,9.0,4.0,17.0,18.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721050053.0,21074^11077,,0.0,0.0
753,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.91,-4.5,0.77,158.5,0.83,158.5,0.83,158.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,18.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,25.0,1.0,20180721050053.0,11077.0,,0.0,0.0
754,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,4.5,0.91,-4.5,0.77,157.5,0.87,158.5,0.8,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,18.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,17.0,1.0,20180721050101.0,11077.0,,0.0,0.0
755,,,ASCACNGUHKMOMPPRTWUSVI,第4节,第4节,5.5,0.91,-4.5,0.77,157.5,0.87,157.5,0.8,157.5,4.0,9449746.0,,0.0,9.0,4.0,17.0,18.0,2.0,8.0,4.0,4.0,1.0,0.0,66.7,88.9,66.0,56.0,0.0,0.0,1,9.0,1~GD,17.0,1.0,20180721050101.0,11077.0,,0.0,0.0
