,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
909,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,2.0,GD,57.0,0,,21077.0,,0.83,0.83
910,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,57.0,0,,21077.0,,0.83,0.83
911,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,53.0,0,,21077.0,,0.83,0.83
912,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,53.0,0,,21077.0,,0.83,0.83
913,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,51.0,0,,21077.0,,0.83,0.83
914,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,51.0,0,,21077.0,,0.83,0.83
915,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,46.0,0,,21077.0,,0.83,0.83
916,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,46.0,0,,21077.0,,0.83,0.83
917,44.0,5.0,第4节,第4节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,3.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,32.0,0,,21077.0,,0.83,0.83
918,44.0,5.0,第4节,第4节,3.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,-4.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,32.0,0,,21077.0,,0.83,0.83
919,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,4.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,18.0,0,,11077.0,,0.83,0.83
920,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,4.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,18.0,0,,11077.0,,0.83,0.83
921,44.0,5.0,第4节,第4节,4.5,0.83,-4.5,0.83,161.5,0.83,161.5,0.83,4.5,2.0,8804222.0,,78.0,82.0,1.0,1,1.0,GD,10.0,0,,11077.0,,0.83,0.83
922,44.0,5.0,第4节,第4节,4.5,0.83,-6.5,0.87,161.5,0.83,161.5,0.83,-6.5,2.0,8804222.0,,78.0,82.0,1.0,1,0.0,GD,10.0,0,,11077.0,,0.83,0.83
923,44.0,5.0,第4节,第4节,4.5,0.83,-6.5,0.87,161.5,0.83,161.5,0.83,-6.5,2.0,8804222.0,,78.0,82.0,1.0,1,0.0,GD,59.0,0,,11077.0,,0.83,0.83
924,44.0,5.0,第4节,第4节,4.5,0.83,-6.5,0.87,161.5,0.83,161.5,0.83,-6.5,2.0,8804222.0,,78.0,82.0,1.0,1,0.0,GD,59.0,0,,11075.0,,0.83,0.83
925,44.0,5.0,第4节,第4节,4.5,0.83,-6.5,0.87,161.5,0.83,161.5,0.83,-6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,59.0,0,,21077.0,,0.83,0.83
926,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,161.5,0.83,161.5,0.83,6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,57.0,0,,21077.0,,0.83,0.83
927,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,161.5,0.83,161.5,0.83,6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,57.0,0,,21081.0,,0.83,0.83
928,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,161.5,0.83,161.5,0.83,6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,59.0,0,,21081.0,,0.83,0.83
929,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,161.5,0.83,161.5,0.83,6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,59.0,0,,21077.0,,0.83,0.83
930,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,161.5,0.83,161.5,0.83,6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,53.0,0,,21077.0,,0.83,0.83
931,44.0,5.0,第4节,第4节,6.5,0.8,-6.5,0.87,161.5,0.83,161.5,0.83,6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,53.0,0,,11086.0,,0.83,0.83
932,44.0,5.0,第4节,第4节,6.5,0.66,-6.5,1.1,161.5,0.83,161.5,0.83,6.5,2.0,8804222.0,,78.0,85.0,1.0,1,0.0,GD,53.0,0,,21077.0,,0.83,0.83
933,44.0,5.0,第4节,第4节,6.5,0.91,-5.5,0.77,161.5,0.83,161.5,0.83,-5.5,2.0,8804222.0,1:2,78.0,85.0,1.0,1,0.0,GD,53.0,0,,21078.0,,0.83,0.83
934,44.0,5.0,第4节,第4节,5.5,0.91,-5.5,0.77,161.5,0.83,161.5,0.83,5.5,2.0,8804222.0,1:2,78.0,85.0,1.0,1,0.0,GD,53.0,0,,21079.0,,0.83,0.83
935,44.0,5.0,第4节,第4节,5.5,0.91,-5.5,0.77,161.5,0.83,161.5,0.83,5.5,2.0,8804222.0,2:2,79.0,85.0,1.0,1,0.0,GD,53.0,0,,21078.0,,0.83,0.83
936,44.0,5.0,第4节,第4节,5.5,0.91,-5.5,0.77,161.5,0.83,161.5,0.83,5.5,2.0,8804222.0,2:2,79.0,85.0,1.0,1,0.0,GD,53.0,0,,21079.0,,0.83,0.83
937,44.0,5.0,第4节,第4节,5.5,0.91,-5.5,0.77,161.5,0.83,161.5,0.83,5.5,2.0,8804222.0,,80.0,85.0,1.0,1,0.0,GD,53.0,0,,11077.0,,0.83,0.83
938,44.0,5.0,第4节,第4节,5.5,0.83,-5.5,0.83,161.5,0.83,161.5,0.83,5.5,2.0,8804222.0,,80.0,85.0,1.0,1,0.0,GD,45.0,0,,11077.0,,0.83,0.83
939,44.0,5.0,第4节,第4节,5.5,0.83,-5.5,0.83,161.5,0.83,161.5,0.83,5.5,2.0,8804222.0,,80.0,85.0,1.0,1,0.0,GD,45.0,0,,11075.0,,0.83,0.83
940,44.0,5.0,第4节,第4节,5.5,0.83,-5.5,0.83,161.5,0.83,161.5,0.83,5.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,30.0,0,,21077.0,,0.83,0.83
941,44.0,5.0,第4节,第4节,5.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,-7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,30.0,0,,21077.0,,0.83,0.83
942,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,26.0,0,,21077.0,,0.83,0.83
943,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,26.0,0,,21077.0,,0.83,0.83
944,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,25.0,0,,21077.0,,0.83,0.83
945,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,25.0,0,,21077.0,,0.83,0.83
946,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,26.0,0,,21077.0,,0.83,0.83
947,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,26.0,0,,21077.0,,0.83,0.83
948,44.0,5.0,第4节,第4节,7.5,0.83,-7.5,0.83,161.5,0.83,161.5,0.83,7.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,17.0,0,,21077.0,,0.83,0.83
949,44.0,5.0,第4节,第4节,7.5,0.83,-8.5,0.83,161.5,0.83,161.5,0.83,-8.5,2.0,8804222.0,,80.0,88.0,1.0,1,0.0,GD,17.0,0,,11077.0,,0.83,0.83
950,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,161.5,0.83,161.5,0.83,8.5,2.0,8804222.0,,80.0,88.0,1.0,0.0,0.0,GD,0.0,0,,11077.0,,0.83,0.83
951,44.0,5.0,第4节,第4节,8.5,0.83,-8.5,0.83,161.5,0.83,161.5,0.83,8.5,2.0,8804222.0,,80.0,88.0,1.0,0.0,0.0,GD,0.0,0,,1084.0,,0.83,0.83
