,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
734,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,27.0,0,,11077.0,0.0,0.0,
735,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,27.0,0,,11095.0,0.0,0.0,"0.88,0.55"
736,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,5.0,0,,21077.0,0.0,0.0,
737,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.91,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,2.0,5.0,0,,21077.0,0.0,0.0,
738,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.77,,1.0,7.0,15.0,18.0,4.0,2.0,81.8,69.0,72.0,1.0,1,1.0,57.0,0,,21077.0,0.0,0.0,
739,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.77,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,57.0,0,,21086.0,0.0,0.0,
740,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.87,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,57.0,0,,11077.0,0.0,0.0,
741,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.8,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,57.0,0,,11095.0,0.0,0.0,"0.87,0.60"
742,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.8,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,37.0,0,,21077.0,0.0,0.0,
743,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.8,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,37.0,0,,21077.0,0.0,0.0,
744,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.8,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,37.0,0,,21094.0,0.0,0.0,"0.30,0.78"
745,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.8,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,30.0,0,,11077.0,0.0,0.0,
746,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.8,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,30.0,0,,11077.0,0.0,0.0,
747,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,30.0,0,,11077.0,0.0,0.0,
748,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.83,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,30.0,0,,11077.0,0.0,0.0,
749,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.83,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,29.0,0,,11077.0,0.0,0.0,
750,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.83,,1.0,7.0,15.0,18.0,4.0,3.0,81.8,69.0,72.0,1.0,1,1.0,29.0,0,,21077.0,0.0,0.0,
751,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.8,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,29.0,0,,21081.0,0.0,0.0,
752,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.87,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,29.0,0,,21081.0,0.0,0.0,
753,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.83,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,29.0,0,,21081.0,0.0,0.0,
754,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,14.0,0,,21081.0,0.0,0.0,
755,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,14.0,0,,21095.0,0.0,0.0,"0.12,0.51"
756,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,11077.0,0.0,0.0,
757,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.77,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,11077.0,0.0,0.0,
758,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.91,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,21077.0,0.0,0.0,
759,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.71,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,21077.0,0.0,0.0,
760,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,21077.0,0.0,0.0,
761,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.66,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,21077.0,0.0,0.0,
762,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.1,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,21077.0,0.0,0.0,
763,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,1.0,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,1.0,6.0,0,,21077.0,0.0,0.0,
764,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,0.0,53.0,0,,21077.0,0.0,0.0,
765,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,0.0,53.0,0,,11086.0,0.0,0.0,
766,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,0.0,53.0,0,,21077.0,0.0,0.0,
767,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.71,1:2,1.0,7.0,15.0,18.0,3.0,3.0,81.8,69.0,72.0,1.0,1,0.0,53.0,0,,21078.0,0.0,0.0,
768,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,1:2,1.0,7.0,15.0,18.0,3.0,3.0,78.3,69.0,72.0,1.0,1,0.0,53.0,0,,21080.0,0.0,0.0,"0.20,0.50"
769,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.87,2:2,1.0,7.0,15.0,18.0,3.0,3.0,78.3,69.0,72.0,1.0,1,0.0,53.0,0,,21078.0,0.0,0.0,"0.20,0.50"
770,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.8,2:2,1.0,7.0,15.0,18.0,3.0,3.0,78.3,69.0,72.0,1.0,1,0.0,53.0,0,,21078.0,0.0,0.0,"0.20,0.50"
771,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,2:2,1.0,7.0,15.0,19.0,3.0,3.0,79.2,69.0,70.0,1.0,1,0.0,53.0,0,,21079.0,0.0,0.0,"0.20,0.50"
772,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,53.0,0,,11077.0,0.0,0.0,
773,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,53.0,0,,11081.0,0.0,0.0,
774,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,53.0,0,,11095.0,0.0,0.0,"0.88,0.60"
775,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,44.0,0,,21077.0,0.0,0.0,
776,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.71,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,44.0,0,,21077.0,0.0,0.0,
777,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.1,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,44.0,0,,11077.0,0.0,0.0,
778,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.66,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,44.0,0,,11077.0,0.0,0.0,
779,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.66,,1.0,7.0,15.0,19.0,3.0,3.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11077.0,0.0,0.0,
780,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.66,,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,21086.0,0.0,0.0,
781,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.66,,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11077.0,0.0,0.0,
782,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,1:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11078.0,0.0,0.0,
783,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,1:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11078.0,0.0,0.0,
784,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,1:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11078.0,0.0,0.0,
785,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.83,1:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11078.0,0.0,0.0,
786,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,1:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11078.0,0.0,0.0,
787,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,1:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,72.0,1.0,1,0.0,43.0,0,,11079.0,0.0,0.0,"0.79,0.50"
788,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,2:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,73.0,1.0,1,0.0,43.0,0,,11078.0,0.0,0.0,"0.79,0.50"
789,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,2:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,73.0,1.0,1,0.0,43.0,0,,11078.0,0.0,0.0,"0.79,0.50"
790,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,2:2,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,73.0,1.0,1,0.0,43.0,0,,11080.0,0.0,0.0,"0.79,0.50"
791,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,73.0,1.0,1,0.0,42.0,0,,21077.0,0.0,0.0,
792,44.0,5.0,第4节,第4节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,4.0,0.91,,1.0,7.0,15.0,19.0,3.0,4.0,79.2,70.0,73.0,1.0,1,0.0,42.0,0,,21077.0,0.0,0.0,
793,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.77,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,70.0,73.0,1.0,1,0.0,42.0,0,,21075.0,0.0,0.0,"0.31,0.74"
794,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.77,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,73.0,1.0,1,0.0,28.0,0,,11077.0,0.0,0.0,
795,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.77,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,73.0,1.0,1,0.0,28.0,0,,11077.0,0.0,0.0,
796,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.77,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,73.0,1.0,1,0.0,27.0,0,,11077.0,0.0,0.0,
797,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.66,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,73.0,1.0,1,0.0,27.0,0,,11077.0,0.0,0.0,
798,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.1,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,73.0,1.0,1,0.0,6.0,0,,11077.0,0.0,0.0,
799,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.1,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,73.0,1.0,1,0.0,6.0,0,,11074.0,0.0,0.0,"0.89,0.54"
800,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.1,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,6.0,0,,21077.0,0.0,0.0,
801,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.1,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,21077.0,0.0,0.0,
802,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.63,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,21077.0,0.0,0.0,
803,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.2,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,11077.0,0.0,0.0,
804,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,0.66,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,11077.0,0.0,0.0,
805,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.1,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,11077.0,0.0,0.0,
806,44.0,5.0,第4节,第4节,-1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-1.5,4.0,0.63,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,11077.0,0.0,0.0,
807,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.2,,1.0,8.0,15.0,19.0,3.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,21077.0,0.0,0.0,
808,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,0.71,,1.0,8.0,15.0,19.0,2.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,21081.0,0.0,0.0,
809,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,4.0,79.2,73.0,75.0,1.0,1,0.0,8.0,0,,21094.0,0.0,0.0,"0.30,0.73"
810,44.0,5.0,第4节,第4节,1.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,1.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,4.0,79.2,73.0,75.0,1.0,1,0.0,3.0,0,,11077.0,0.0,0.0,
811,44.0,5.0,第4节,第4节,-2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-2.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,4.0,79.2,73.0,75.0,1.0,1,0.0,3.0,0,,11077.0,0.0,0.0,
812,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,4.0,79.2,73.0,75.0,1.0,1,0.0,1.0,0,,11077.0,0.0,0.0,
813,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,4.0,79.2,73.0,75.0,1.0,1,0.0,1.0,0,,11077.0,0.0,0.0,
814,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,4.0,79.2,73.0,75.0,1.0,1,0.0,3.0,0,,11077.0,0.0,0.0,
815,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,75.0,1.0,1,0.0,3.0,0,,21086.0,0.0,0.0,
816,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,75.0,1.0,1,0.0,3.0,0,,11077.0,0.0,0.0,
817,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.0,1:2,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,75.0,1.0,1,0.0,3.0,0,,11078.0,0.0,0.0,
818,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.0,1:2,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,75.0,1.0,1,0.0,3.0,0,,11079.0,0.0,0.0,"0.79,0.50"
819,44.0,5.0,第4节,第4节,2.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,2.5,4.0,0.0,2:2,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,76.0,1.0,1,0.0,3.0,0,,11078.0,0.0,0.0,"0.79,0.50"
820,44.0,5.0,第4节,第4节,-3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,-3.5,4.0,0.0,2:2,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,76.0,1.0,1,0.0,3.0,0,,11078.0,0.0,0.0,"0.79,0.50"
821,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.47,2:2,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,76.0,1.0,1,0.0,3.0,0,,11079.0,0.0,0.0,"0.79,0.50"
822,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.47,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,3.0,0,,21077.0,0.0,0.0,
823,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,0.71,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,3.0,0,,21077.0,0.0,0.0,
824,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,2.0,0,,21077.0,0.0,0.0,
825,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,2.0,0,,21077.0,0.0,0.0,
826,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,0.0,0,,21077.0,0.0,0.0,
827,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,4.0,1.0,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,0.0,0,,1083.0,0.0,0.0,
828,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,1.0,1.0,,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,0.0,0,,1083.0,0.0,0.0,
829,44.0,5.0,第4节,第4节,3.5,9.5,0.83,-9.5,0.83,149.5,0.83,149.5,0.83,3.5,1.0,1.0,2.0,1.0,8.0,15.0,19.0,2.0,5.0,79.2,73.0,77.0,1.0,1,0.0,0.0,0,,1083.0,0.0,0.0,
