,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,XY
579,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,100.0,0.0,25.0,72.0,0.0,1,6.0,GD,39.0,0,,21077.0,
580,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,72.0,0.0,1,6.0,GD,39.0,0,,11086.0,
581,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,72.0,0.0,1,6.0,GD,31.0,0,,21077.0,
582,44.0,5.0,第3节,第3节,71.5,0.8,-72.5,0.87,157.5,0.87,157.5,0.8,-72.5,3.0,,9.0,5.0,20.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,72.0,0.0,1,6.0,GD,31.0,0,,11077.0,
583,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,157.5,0.83,157.5,0.83,72.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,74.0,72.0,0.0,1,6.0,GD,31.0,0,,11074.0,"0.89,0.50"
584,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,157.5,0.83,157.5,0.83,72.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,31.0,0,,21077.0,
585,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,157.5,0.83,157.5,0.83,72.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,22.0,0,,21077.0,
586,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.8,159.5,0.8,159.5,0.87,159.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,22.0,0,,21077.0,
587,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.8,159.5,0.8,159.5,0.87,159.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,22.0,0,,21094.0,"0.30,0.73"
588,44.0,5.0,第3节,第3节,72.5,0.87,-72.5,0.8,159.5,0.8,159.5,0.87,159.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,3.0,0,,11077.0,
589,44.0,5.0,第3节,第3节,72.5,0.83,-73.5,0.83,159.5,0.8,159.5,0.87,-73.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,3.0,0,,11077.0,
590,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,159.5,0.8,157.5,0.8,73.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,3.0,0,,11077.0,
591,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,21.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,74.0,0.0,1,6.0,GD,3.0,0,,11077.0,
592,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,76.0,74.0,0.0,1,6.0,GD,3.0,0,,11074.0,"0.83,0.52"
593,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,6.0,GD,3.0,0,,21077.0,
594,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,157.5,0.87,157.5,0.8,157.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,54.0,0,,21077.0,
595,44.0,5.0,第3节,第3节,73.5,0.8,-74.5,0.87,157.5,0.87,157.5,0.8,-74.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,54.0,0,,21077.0,
596,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,157.5,0.87,159.5,0.83,74.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,54.0,0,,21077.0,
597,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,54.0,0,,21077.0,
598,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,27.0,0,,11077.0,
599,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,157.5,0.83,157.5,0.83,157.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,27.0,0,,11077.0,
600,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,157.5,0.83,157.5,0.83,157.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,27.0,0,,21081.0,
601,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,157.5,0.83,157.5,0.83,157.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,13.0,0,,21077.0,
602,44.0,5.0,第3节,第3节,74.5,0.8,-73.5,0.87,157.5,0.83,157.5,0.83,-73.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,13.0,0,,21077.0,
603,44.0,5.0,第3节,第3节,73.5,0.8,-73.5,0.87,157.5,0.83,156.5,0.83,73.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,13.0,0,,21077.0,
604,44.0,5.0,第3节,第3节,73.5,0.8,-73.5,0.87,156.5,0.83,156.5,0.83,156.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,13.0,0,,21077.0,
605,44.0,5.0,第3节,第3节,73.5,0.8,-73.5,0.87,156.5,0.83,156.5,0.83,156.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,2.0,0,,21077.0,
606,44.0,5.0,第3节,第3节,73.5,0.87,-73.5,0.8,155.5,0.87,155.5,0.8,155.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,5.0,GD,2.0,0,,11077.0,
607,44.0,5.0,第3节,第3节,73.5,0.87,-73.5,0.8,155.5,0.87,155.5,0.8,155.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,48.0,0,,11077.0,
608,44.0,5.0,第3节,第3节,73.5,0.87,-73.5,0.8,155.5,0.87,155.5,0.8,155.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,48.0,0,,11095.0,"0.87,0.38"
609,44.0,5.0,第3节,第3节,73.5,0.83,-72.5,0.83,155.5,0.87,155.5,0.8,-72.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,48.0,0,,21077.0,
610,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,155.5,0.87,154.5,0.8,72.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,48.0,0,,21077.0,
611,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,154.5,0.87,154.5,0.8,154.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,48.0,0,,21077.0,
612,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,154.5,0.87,154.5,0.8,154.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,39.0,0,,21077.0,
613,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,154.5,0.87,154.5,0.8,154.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,39.0,0,,11086.0,
614,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,154.5,0.83,154.5,0.83,154.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,39.0,0,,21077.0,
615,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,154.5,0.83,154.5,0.83,154.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,22.0,0,,11077.0,
616,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,22.0,0,,11077.0,
617,44.0,5.0,第3节,第3节,72.5,0.83,-72.5,0.87,153.5,0.83,153.5,0.83,153.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,22.0,0,,11077.0,
618,44.0,5.0,第3节,第3节,72.5,0.8,-74.5,0.87,153.5,0.83,153.5,0.83,-74.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,22.0,0,,11077.0,
619,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,153.5,0.83,155.5,0.83,74.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,22.0,0,,11077.0,
620,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,76.0,0.0,1,4.0,GD,22.0,0,,11077.0,
621,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,9.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,79.0,76.0,0.0,1,4.0,GD,5.0,0,,11077.0,
622,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,79.0,76.0,0.0,1,4.0,GD,5.0,0,,11075.0,"0.65,0.77"
623,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,4.0,GD,5.0,0,,21077.0,
624,44.0,5.0,第3节,第3节,74.5,0.8,-74.5,0.87,155.5,0.83,155.5,0.83,155.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,46.0,0,,21077.0,
625,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,46.0,0,,21077.0,
626,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,46.0,0,,11077.0,
627,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,46.0,0,,11094.0,"0.67,0.38"
628,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,154.5,0.8,154.5,0.87,154.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,34.0,0,,21077.0,
629,44.0,5.0,第3节,第3节,74.5,0.83,-73.5,0.83,154.5,0.8,154.5,0.87,-73.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,34.0,0,,11077.0,
630,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,154.5,0.8,153.5,0.83,73.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,34.0,0,,11077.0,
631,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,34.0,0,,11077.0,
632,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,153.5,0.83,153.5,0.83,153.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,34.0,0,,11077.0,
633,44.0,5.0,第3节,第3节,73.5,0.83,-74.5,0.83,153.5,0.83,153.5,0.83,-74.5,3.0,,10.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,79.0,0.0,1,3.0,GD,34.0,0,,11077.0,
634,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,153.5,0.83,153.5,0.83,74.5,3.0,,11.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,82.0,79.0,0.0,1,3.0,GD,34.0,0,,11075.0,"0.67,0.38"
635,44.0,5.0,第3节,第3节,74.5,0.91,-75.5,0.77,153.5,0.83,153.5,0.83,-75.5,3.0,,11.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,82.0,79.0,0.0,1,3.0,GD,34.0,0,,21077.0,
636,44.0,5.0,第3节,第3节,75.5,0.91,-75.5,0.77,153.5,0.83,155.5,0.77,75.5,3.0,,11.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,82.0,79.0,0.0,1,3.0,GD,34.0,0,,21077.0,
637,44.0,5.0,第3节,第3节,75.5,0.91,-75.5,0.77,155.5,0.91,155.5,0.77,155.5,3.0,,11.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,82.0,79.0,0.0,1,3.0,GD,34.0,0,,21077.0,
638,44.0,5.0,第3节,第3节,75.5,0.91,-75.5,0.77,155.5,0.91,155.5,0.77,155.5,3.0,,11.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,82.0,0.0,1,3.0,GD,21.0,0,,21077.0,
639,44.0,5.0,第3节,第3节,75.5,0.91,-75.5,0.77,155.5,0.91,155.5,0.77,155.5,3.0,,11.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,82.0,0.0,1,3.0,GD,21.0,0,,21077.0,
640,44.0,5.0,第3节,第3节,75.5,0.91,-75.5,0.77,155.5,0.91,155.5,0.77,155.5,3.0,,11.0,5.0,22.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,82.0,0.0,1,3.0,GD,2.0,0,,21077.0,
641,44.0,5.0,第3节,第3节,75.5,0.91,-75.5,0.77,155.5,0.91,155.5,0.77,155.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,25.0,27.0,0.0,1,3.0,GD,2.0,0,,21074.0,"0.13,0.47"
642,44.0,5.0,第3节,第3节,75.5,0.91,-75.5,0.77,155.5,0.91,155.5,0.77,155.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,82.0,0.0,1,3.0,GD,2.0,0,,11077.0,
643,44.0,5.0,第3节,第3节,75.5,0.83,-74.5,0.83,155.5,0.91,155.5,0.77,-74.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,82.0,0.0,1,3.0,GD,2.0,0,,11077.0,
644,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,155.5,0.91,156.5,0.77,74.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,82.0,0.0,1,3.0,GD,2.0,0,,11077.0,
645,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,156.5,0.91,156.5,0.77,156.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,82.0,0.0,1,3.0,GD,2.0,0,,11077.0,
646,44.0,5.0,第3节,第3节,74.5,0.83,-74.5,0.83,156.5,0.91,156.5,0.77,156.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,82.0,0.0,1,2.0,GD,50.0,0,,11077.0,
647,44.0,5.0,第3节,第3节,74.5,0.83,-73.5,0.83,156.5,0.91,156.5,0.77,-73.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,82.0,0.0,1,2.0,GD,50.0,0,,11077.0,
648,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,156.5,0.8,156.5,0.87,73.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,82.0,0.0,1,2.0,GD,50.0,0,,11094.0,"0.71,0.15"
649,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,156.5,0.8,156.5,0.87,73.5,3.0,,11.0,5.0,22.0,6.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,29.0,0.0,1,2.0,GD,50.0,0,,21077.0,
650,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,156.5,0.8,156.5,0.87,73.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,27.0,29.0,0.0,1,2.0,GD,50.0,0,,21074.0,"0.09,0.50"
651,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,156.5,0.8,156.5,0.87,73.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,50.0,0,,11077.0,
652,44.0,5.0,第3节,第3节,73.5,0.83,-73.5,0.83,156.5,0.8,156.5,0.87,73.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,37.0,0,,11077.0,
653,44.0,5.0,第3节,第3节,73.5,0.8,-72.5,0.87,156.5,0.8,156.5,0.87,-72.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,37.0,0,,11077.0,
654,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,156.5,0.8,157.5,0.83,72.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,37.0,0,,11077.0,
655,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,157.5,0.83,157.5,0.83,157.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,37.0,0,,11077.0,
656,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,157.5,0.83,157.5,0.83,157.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,37.0,0,,11094.0,"0.71,0.69"
657,44.0,5.0,第3节,第3节,72.5,0.8,-72.5,0.87,157.5,0.83,157.5,0.83,157.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,15.0,0,,21077.0,
658,44.0,5.0,第3节,第3节,72.5,0.83,-70.5,0.83,157.5,0.83,157.5,0.83,-70.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,15.0,0,,21077.0,
659,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,157.5,0.83,156.5,0.91,70.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,15.0,0,,21077.0,
660,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,156.5,0.77,156.5,0.91,156.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,15.0,0,,21077.0,
661,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,156.5,0.77,156.5,0.91,156.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,20.0,0,,21077.0,
662,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,156.5,0.83,156.5,0.83,156.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,20.0,0,,11077.0,
663,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,156.5,0.83,156.5,0.83,156.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,11.0,0,,11077.0,
664,44.0,5.0,第3节,第3节,70.5,0.83,-71.5,0.83,156.5,0.83,156.5,0.83,-71.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,11.0,0,,11077.0,
665,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,156.5,0.83,155.5,0.8,71.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,11.0,0,,11077.0,
666,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,155.5,0.87,155.5,0.8,155.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,11.0,0,,11077.0,
667,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,155.5,0.87,155.5,0.8,155.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,3.0,0,,11077.0,
668,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,155.5,0.87,155.5,0.8,155.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,3.0,0,,11095.0,"0.88,0.39"
669,44.0,5.0,第3节,第3节,71.5,0.83,-70.5,0.83,155.5,0.87,155.5,0.8,-70.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,3.0,0,,21077.0,
670,44.0,5.0,第3节,第3节,70.5,0.83,-70.5,0.83,155.5,0.8,155.5,0.87,70.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,3.0,0,,21077.0,
671,44.0,5.0,第3节,第3节,70.5,0.83,-71.5,0.83,155.5,0.8,155.5,0.87,-71.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,3.0,0,,21077.0,
672,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,155.5,0.8,155.5,0.87,71.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,3.0,0,,11077.0,
673,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,155.5,0.8,155.5,0.87,71.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,2.0,GD,3.0,0,,11095.0,"0.89,0.61"
674,44.0,5.0,第3节,第3节,71.5,0.83,-71.5,0.83,155.5,0.8,155.5,0.87,71.5,3.0,,11.0,5.0,22.0,7.0,5.0,0.0,5.0,1.0,2.0,0.0,100.0,0.0,29.0,82.0,0.0,1,1.0,GD,56.0,0,,21077.0,
