,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
94,,,,,,10.5,0.83,-10.5,0.83,154.5,0.83,154.5,0.83,-10.5,,,0.0,2:2,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,7.0,1~GD,5.0,1.0,20180721120451.0,11079.0,,1.25,0.0
95,,,,,,10.5,0.83,-10.5,0.83,154.5,0.83,154.5,0.83,-10.5,,,0.0,2:2,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,7.0,1~GD,5.0,1.0,20180721120451.0,11079.0,,1.25,0.0
96,,,,,,10.5,0.83,-10.5,0.83,153.5,0.87,154.5,0.8,153.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,7.0,1~GD,5.0,1.0,20180721120451.0,21077.0,,1.25,0.0
97,,,,,,10.5,0.83,-10.5,0.83,153.5,0.87,153.5,0.8,153.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721120500.0,21077.0,,1.25,0.0
98,,,,,,10.5,0.83,-10.5,0.83,153.5,0.83,153.5,0.83,153.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,57.0,1.0,20180721120500.0,21077.0,,1.25,0.0
99,,,,,,10.5,0.83,-10.5,0.83,153.5,0.83,153.5,0.83,153.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721120508.0,21077.0,,1.25,0.0
100,,,,,,10.5,0.83,-10.5,0.83,152.5,0.83,153.5,0.83,152.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,49.0,1.0,20180721120508.0,21077.0,,1.25,0.0
101,,,,,,10.5,0.83,-10.5,0.83,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,40.0,1.0,20180721120516.0,21077.0,,1.25,0.0
102,,,,,,10.5,0.83,-10.5,0.83,151.5,0.87,152.5,0.8,151.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,40.0,1.0,20180721120516.0,11077.0,,1.25,0.0
103,,,,,,10.5,0.83,-10.5,0.83,151.5,0.87,151.5,0.8,151.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180721120524.0,11077.0,,1.25,0.0
104,,,,,,10.5,0.83,-10.5,0.83,154.5,0.87,151.5,0.8,154.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,11.0,11.0,2.0,0.0,0.0,1,6.0,1~GD,32.0,1.0,20180721120524.0,11077.0,,1.25,0.0
105,,,,,,10.5,0.83,-10.5,0.83,154.5,0.87,154.5,0.8,154.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,2.0,0.0,0.0,1,6.0,1~GD,24.0,1.0,20180721120532.0,11077.0,,1.25,0.0
106,,,,,,13.5,0.8,-13.5,0.83,154.5,0.87,154.5,0.8,13.5,,,0.0,,0.0,,1.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,2.0,0.0,0.0,1,6.0,1~GD,24.0,1.0,20180721120532.0,11077.0,,1.25,0.0
107,,,,,,13.5,0.8,-13.5,0.87,154.5,0.83,154.5,0.83,-13.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,2.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721120536.0,11075.0,,1.25,0.0
108,,,,,,12.5,0.87,-12.5,0.87,154.5,0.83,154.5,0.83,12.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,2.0,0.0,0.0,1,6.0,1~GD,20.0,1.0,20180721120536.0,21077.0,,1.25,0.0
109,,,,,,12.5,0.87,-12.5,0.8,154.5,0.8,154.5,0.87,-12.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,2.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721120544.0,21077.0,,1.25,0.0
110,,,,,,12.5,0.87,-12.5,0.8,157.5,0.83,154.5,0.87,157.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,2.0,0.0,0.0,1,6.0,1~GD,12.0,1.0,20180721120544.0,21077.0,,1.25,0.0
111,,,,,,12.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,157.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180721120551.0,21077.0,,1.25,0.0
112,,,,,,10.5,0.83,-10.5,0.8,157.5,0.83,157.5,0.83,10.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,6.0,1~GD,5.0,1.0,20180721120551.0,21075.0,,1.25,0.0
113,,,,,,10.5,0.83,-10.5,0.83,157.5,0.83,157.5,0.83,-10.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721120553.0,21075.0,,1.25,0.0
114,,,,,,10.5,0.83,-10.5,0.83,156.5,0.83,157.5,0.83,156.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,6.0,1~GD,4.0,1.0,20180721120553.0,11077.0,,1.25,0.0
115,,,,,,10.5,0.83,-10.5,0.83,156.5,0.83,156.5,0.83,156.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,5.0,1~GD,59.0,0.0,20180721120557.0,11077.0,,1.25,0.0
116,,,,,,10.5,0.83,-10.5,0.83,156.5,0.83,156.5,0.83,156.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,5.0,1~GD,59.0,0.0,20180721120557.0,11077.0,,1.25,0.0
117,,,,,,10.5,0.83,-10.5,0.83,156.5,0.83,156.5,0.83,156.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180721120559.0,11077.0,,1.25,0.0
118,,,,,,10.5,0.83,-10.5,0.83,156.5,0.83,156.5,0.83,156.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,5.0,1~GD,59.0,1.0,20180721120559.0,11077.0,,1.25,0.0
119,,,,,,10.5,0.83,-10.5,0.83,156.5,0.83,156.5,0.83,156.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180721120607.0,11077.0,,1.25,0.0
120,,,,,,10.5,0.83,-10.5,0.83,159.5,0.83,156.5,0.83,159.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,14.0,14.0,5.0,0.0,0.0,1,5.0,1~GD,51.0,1.0,20180721120607.0,11077.0,,1.25,0.0
121,,,,,,10.5,0.83,-10.5,0.83,159.5,0.83,159.5,0.83,159.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180721120614.0,11077.0,,1.25,0.0
122,,,,,,13.5,0.8,-13.5,0.83,159.5,0.83,159.5,0.83,13.5,,,0.0,,0.0,,2.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,44.0,1.0,20180721120614.0,11077.0,,1.25,0.0
123,,,,,,13.5,0.8,-13.5,0.87,159.5,0.83,159.5,0.83,-13.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721120615.0,11075.0,,1.25,0.0
124,,,,,,12.5,0.87,-12.5,0.87,159.5,0.83,159.5,0.83,12.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721120615.0,11075.0,,1.25,0.0
125,,,,,,12.5,0.87,-12.5,0.8,159.5,0.83,159.5,0.83,-12.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721120615.0,21077.0,,1.25,0.0
126,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,159.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,42.0,1.0,20180721120615.0,21077.0,,1.25,0.0
127,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,158.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,34.0,1.0,20180721120623.0,21077.0,,1.25,0.0
128,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,158.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,34.0,1.0,20180721120623.0,21077.0,,1.25,0.0
129,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,158.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,33.0,0.0,20180721120624.0,21077.0,,1.25,0.0
130,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,158.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,33.0,0.0,20180721120624.0,21077.0,,1.25,0.0
131,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,158.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,33.0,0.0,20180721120647.0,21077.0,,1.25,0.0
132,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,158.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,33.0,0.0,20180721120647.0,21077.0,,1.25,0.0
133,,,,,,12.5,0.87,-12.5,0.8,158.5,0.83,158.5,0.83,158.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,33.0,1.0,20180721120656.0,21077.0,,1.25,0.0
134,,,,,,12.5,0.87,-12.5,0.8,157.5,0.83,158.5,0.83,157.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,33.0,1.0,20180721120656.0,21077.0,,1.25,0.0
135,,,,,,12.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,157.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,25.0,1.0,20180721120705.0,21077.0,,1.25,0.0
136,,,,,,12.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,157.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,25.0,1.0,20180721120705.0,21077.0,,1.25,0.0
137,,,,,,12.5,0.87,-12.5,0.8,157.5,0.83,157.5,0.83,157.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,18.0,1.0,20180721120712.0,21077.0,,1.25,0.0
138,,,,,,12.5,0.87,-12.5,0.8,156.5,0.83,157.5,0.83,156.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,18.0,1.0,20180721120712.0,21077.0,,1.25,0.0
139,,,,,,12.5,0.87,-12.5,0.8,156.5,0.83,156.5,0.83,156.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,12.0,1.0,20180721120718.0,21077.0,,1.25,0.0
140,,,,,,13.5,0.8,-13.5,0.8,156.5,0.83,156.5,0.83,13.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,12.0,1.0,20180721120718.0,11077.0,,1.25,0.0
141,,,,,,13.5,0.8,-13.5,0.87,156.5,0.8,156.5,0.87,-13.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,4.0,1.0,20180721120726.0,11077.0,,1.25,0.0
142,,,,,,13.5,0.8,-13.5,0.87,155.5,0.87,156.5,0.8,155.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,4.0,1.0,20180721120726.0,11077.0,,1.25,0.0
143,,,,,,13.5,0.8,-13.5,0.87,155.5,0.87,155.5,0.8,155.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,2.0,0.0,20180721120728.0,11077.0,,1.25,0.0
144,,,,,,13.5,0.8,-13.5,0.87,155.5,0.87,155.5,0.8,155.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,2.0,0.0,20180721120728.0,11077.0,,1.25,0.0
145,,,,,,13.5,0.8,-13.5,0.87,155.5,0.87,155.5,0.8,155.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180721120746.0,11077.0,,1.25,0.0
146,,,,,,13.5,0.8,-13.5,0.87,155.5,0.83,155.5,0.8,155.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,5.0,1~GD,2.0,1.0,20180721120746.0,11077.0,,1.25,0.0
147,,,,,,13.5,0.8,-13.5,0.87,155.5,0.83,155.5,0.83,155.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180721120749.0,11077.0,,1.25,0.0
148,,,,,,12.5,0.87,-12.5,0.87,155.5,0.83,155.5,0.83,12.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,58.0,1.0,20180721120749.0,11077.0,,1.25,0.0
149,,,,,,12.5,0.87,-12.5,0.8,155.5,0.8,155.5,0.87,-12.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,50.0,1.0,20180721120757.0,21077.0,,1.25,0.0
150,,,,,,12.5,0.87,-12.5,0.8,154.5,0.83,155.5,0.83,154.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,50.0,1.0,20180721120757.0,21077.0,,1.25,0.0
151,,,,,,12.5,0.87,-12.5,0.8,154.5,0.83,154.5,0.83,154.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,42.0,1.0,20180721120806.0,21077.0,,1.25,0.0
152,,,,,,12.5,0.87,-12.5,0.8,153.5,0.83,154.5,0.83,153.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,42.0,1.0,20180721120806.0,21077.0,,1.25,0.0
153,,,,,,12.5,0.87,-12.5,0.8,153.5,0.83,153.5,0.83,153.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,36.0,1.0,20180721120811.0,21077.0,,1.25,0.0
154,,,,,,13.5,0.8,-13.5,0.8,153.5,0.83,153.5,0.83,13.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,36.0,1.0,20180721120811.0,11077.0,,1.25,0.0
155,,,,,,13.5,0.8,-13.5,0.87,153.5,0.83,153.5,0.83,-13.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,28.0,1.0,20180721120819.0,11077.0,,1.25,0.0
156,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,153.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,28.0,1.0,20180721120819.0,11077.0,,1.25,0.0
157,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721120827.0,11077.0,,1.25,0.0
158,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,20.0,1.0,20180721120827.0,11077.0,,1.25,0.0
159,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,17.0,0.0,20180721120831.0,11077.0,,1.25,0.0
160,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,17.0,0.0,20180721120831.0,11077.0,,1.25,0.0
161,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,17.0,0.0,20180721120832.0,11077.0,,1.25,0.0
162,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,17.0,0.0,20180721120832.0,11077.0,,1.25,0.0
163,,,,,,13.5,0.8,-13.5,0.87,152.5,0.83,152.5,0.83,152.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,17.0,1.0,20180721120837.0,11077.0,,1.25,0.0
164,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,152.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,17.0,1.0,20180721120837.0,11077.0,,1.25,0.0
165,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,10.0,0.0,20180721120843.0,11077.0,,1.25,0.0
166,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,10.0,0.0,20180721120843.0,11077.0,,1.25,0.0
167,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180721120916.0,11077.0,,1.25,0.0
168,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,11.0,0.0,20180721120916.0,11077.0,,1.25,0.0
169,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180721120919.0,11077.0,,1.25,0.0
170,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,11.0,1.0,20180721120919.0,11077.0,,1.25,0.0
171,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,3.0,1.0,20180721120927.0,11077.0,,1.25,0.0
172,,,,,,13.5,0.8,-13.5,0.87,150.5,0.83,151.5,0.83,150.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,4.0,1~GD,3.0,1.0,20180721120927.0,11077.0,,1.25,0.0
173,,,,,,13.5,0.8,-13.5,0.87,150.5,0.83,150.5,0.83,150.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,58.0,1.0,20180721120932.0,11077.0,,1.25,0.0
174,,,,,,13.5,0.8,-13.5,0.87,150.5,0.83,150.5,0.83,150.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,58.0,1.0,20180721120932.0,11077.0,,1.25,0.0
175,,,,,,13.5,0.8,-13.5,0.87,150.5,0.83,150.5,0.83,150.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,50.0,1.0,20180721120940.0,11077.0,,1.25,0.0
176,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,150.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,50.0,1.0,20180721120940.0,11077.0,,1.25,0.0
177,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,149.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,42.0,0.0,20180721120947.0,11077.0,,1.25,0.0
178,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,149.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,42.0,0.0,20180721120947.0,11077.0,,1.25,0.0
179,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,149.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,42.0,0.0,20180721120949.0,11077.0,,1.25,0.0
180,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,149.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,42.0,0.0,20180721120949.0,11077.0,,1.25,0.0
181,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,149.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,42.0,1.0,20180721120954.0,11077.0,,1.25,0.0
182,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,149.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,42.0,1.0,20180721120954.0,11077.0,,1.25,0.0
183,,,,,,13.5,0.8,-13.5,0.87,149.5,0.83,149.5,0.83,149.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,37.0,1.0,20180721120957.0,11077.0,,1.25,0.0
184,,,,,,13.5,0.8,-13.5,0.87,148.5,0.83,149.5,0.83,148.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,37.0,1.0,20180721120957.0,11077.0,,1.25,0.0
185,,,,,,13.5,0.8,-13.5,0.87,148.5,0.83,148.5,0.83,148.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,29.0,1.0,20180721121006.0,11077.0,,1.25,0.0
186,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,148.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,5.0,0.0,0.0,1,3.0,1~GD,29.0,1.0,20180721121006.0,11077.0,,1.25,0.0
187,,,,,,13.5,0.8,-13.5,0.87,151.5,0.83,151.5,0.83,151.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,8.0,0.0,0.0,1,3.0,1~GD,20.0,1.0,20180721121014.0,11077.0,,1.25,0.0
188,,,,,,10.5,0.83,-10.5,0.87,151.5,0.83,151.5,0.83,10.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,8.0,0.0,0.0,1,3.0,1~GD,20.0,1.0,20180721121014.0,11077.0,,1.25,0.0
189,,,,,,10.5,0.83,-10.5,0.83,151.5,0.83,151.5,0.83,-10.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,8.0,0.0,0.0,1,3.0,1~GD,18.0,1.0,20180721121016.0,21075.0,,1.25,0.0
190,,,,,,10.5,0.83,-10.5,0.83,150.5,0.87,151.5,0.8,150.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,8.0,0.0,0.0,1,3.0,1~GD,18.0,1.0,20180721121016.0,11077.0,,1.25,0.0
191,,,,,,10.5,0.83,-10.5,0.83,150.5,0.87,150.5,0.8,150.5,,,0.0,,0.0,,3.0,3.0,2.0,5.0,1.0,100.0,17.0,17.0,8.0,0.0,0.0,1,3.0,1~GD,10.0,1.0,20180721121024.0,11077.0,,1.25,0.0
