,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,HO,KC,KI,MD,OD,PG,PI,RO,S1,S2,S3,S4,S5,S6,SC,SC_a,SC_h,SD,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
930,,,第3节,1.0,第3节,-7.5,0.87,7.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,56.0,1.0,20180721125121.0,11077.0,,0.47,0.0
931,,,第3节,1.0,第3节,-7.5,0.87,7.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,56.0,1.0,20180721125121.0,11077.0,,0.47,0.0
932,,,第3节,1.0,第3节,-7.5,0.87,7.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,55.0,1.0,20180721125121.0,11077.0,,0.47,0.0
933,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,144.5,0.83,144.5,0.83,-8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,55.0,1.0,20180721125121.0,11077.0,,0.47,0.0
934,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,144.5,0.87,144.5,0.83,8.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,55.0,1.0,20180721125121.0,21077.0,,0.47,0.0
935,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,143.5,0.87,144.5,0.8,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,55.0,1.0,20180721125121.0,21077.0,,0.47,0.0
936,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,143.5,0.87,143.5,0.8,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,1.0,20180721125130.0,21077.0,,0.47,0.0
937,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,143.5,0.83,143.5,0.83,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,47.0,1.0,20180721125130.0,21077.0,,0.47,0.0
938,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,143.5,0.83,143.5,0.83,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,39.0,1.0,20180721125138.0,21077.0,,0.47,0.0
939,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,143.5,0.8,143.5,0.87,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,39.0,1.0,20180721125138.0,21077.0,,0.47,0.0
940,,,第3节,1.0,第3节,-8.5,0.87,8.5,0.8,143.5,0.8,143.5,0.87,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,36.0,1.0,20180721125141.0,21077.0,,0.47,0.0
941,,,第3节,1.0,第3节,-8.5,0.91,8.5,0.77,142.5,0.83,143.5,0.83,142.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,36.0,1.0,20180721125141.0,21077.0,,0.47,0.0
942,,,第3节,1.0,第3节,-8.5,0.91,8.5,0.77,142.5,0.83,142.5,0.83,142.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,1.0,20180721125149.0,21077.0,,0.47,0.0
943,,,第3节,1.0,第3节,-8.5,0.91,8.5,0.77,145.5,0.87,142.5,0.8,145.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,1.0,20180721125149.0,21077.0,,0.47,0.0
944,,,第3节,1.0,第3节,-8.5,0.91,8.5,0.77,145.5,0.87,145.5,0.8,145.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,49.0,0.0,0.0,#C40010,1,4.0,1~GD,28.0,1.0,20180721125149.0,21077.0,,0.47,0.0
945,,,第3节,1.0,第3节,-8.5,0.91,8.5,0.77,145.5,0.87,145.5,0.8,145.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,27.0,1.0,20180721125150.0,21077.0,,0.47,0.0
946,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.77,145.5,0.87,145.5,0.8,-10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,27.0,1.0,20180721125150.0,21077.0,,0.47,0.0
947,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,0.0,20180721125152.0,21075.0,,0.47,0.0
948,44.0,5.0,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,0.0,20180721125152.0,21075.0,,0.47,0.0
949,44.0,5.0,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,0.0,20180721125158.0,21075.0,,0.47,0.0
950,44.0,5.0,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,0.0,20180721125158.0,21081.0,,0.47,0.0
951,44.0,5.0,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,3.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,0.0,20180721125201.0,21081.0,,0.47,0.0
952,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,^,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,0.0,20180721125201.0,21077^11081,,0.47,0.0
953,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,^,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,1.0,20180721125312.0,21077^11081,,0.47,0.0
954,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,25.0,1.0,20180721125312.0,21077.0,,0.47,0.0
955,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,145.5,0.87,145.5,0.8,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,24.0,1.0,20180721125313.0,21077.0,,0.47,0.0
956,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,145.5,0.87,145.5,0.8,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,24.0,1.0,20180721125313.0,21077.0,,0.47,0.0
957,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,145.5,0.8,145.5,0.87,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,16.0,1.0,20180721125322.0,11077.0,,0.47,0.0
958,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,145.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,16.0,1.0,20180721125322.0,11077.0,,0.47,0.0
959,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,7.0,1.0,20180721125330.0,11077.0,,0.47,0.0
960,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,7.0,1.0,20180721125330.0,11077.0,,0.47,0.0
961,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,5.0,0.0,20180721125331.0,11077.0,,0.47,0.0
962,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,5.0,0.0,20180721125331.0,11077.0,,0.47,0.0
963,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,5.0,1.0,20180721125410.0,11077.0,,0.47,0.0
964,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,5.0,1.0,20180721125410.0,11077.0,,0.47,0.0
965,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,2.0,0.0,20180721125413.0,11077.0,,0.47,0.0
966,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,2.0,0.0,20180721125413.0,11077.0,,0.47,0.0
967,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.83,144.5,0.83,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,2.0,0.0,20180721125417.0,11077.0,,0.47,0.0
968,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.8,144.5,0.87,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,2.0,0.0,20180721125417.0,11077.0,,0.47,0.0
969,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.8,144.5,0.87,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,0.0,0.0,20180721125423.0,11077.0,,0.47,0.0
970,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.77,144.5,0.91,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,4.0,1~GD,0.0,0.0,20180721125423.0,11077.0,,0.47,0.0
971,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.77,144.5,0.91,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,58.0,0.0,20180721125424.0,11077.0,,0.47,0.0
972,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.77,144.5,0.91,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,58.0,0.0,20180721125424.0,11077.0,,0.47,0.0
973,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,144.5,0.77,144.5,0.91,144.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,58.0,1.0,20180721125427.0,11077.0,,0.47,0.0
974,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,143.5,0.91,144.5,0.77,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,58.0,1.0,20180721125427.0,11077.0,,0.47,0.0
975,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,143.5,0.91,143.5,0.77,143.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,58.0,1.0,20180721125427.0,11077.0,,0.47,0.0
976,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,143.5,0.91,143.5,0.77,-10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,58.0,1.0,20180721125427.0,11077.0,,0.47,0.0
977,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,143.5,0.83,143.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,50.0,1.0,20180721125436.0,21077.0,,0.47,0.0
978,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,142.5,0.91,143.5,0.77,142.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,50.0,1.0,20180721125436.0,21077.0,,0.47,0.0
979,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,142.5,0.91,142.5,0.77,142.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,42.0,1.0,20180721125442.0,21077.0,,0.47,0.0
980,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,142.5,0.91,142.5,0.77,-9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,42.0,1.0,20180721125442.0,21077.0,,0.47,0.0
981,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,142.5,0.83,142.5,0.83,9.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,34.0,1.0,20180721125451.0,11077.0,,0.47,0.0
982,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,141.5,0.87,142.5,0.8,141.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,34.0,1.0,20180721125451.0,11077.0,,0.47,0.0
983,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,141.5,0.87,141.5,0.8,141.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,25.0,1.0,20180721125500.0,11077.0,,0.47,0.0
984,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,141.5,0.87,141.5,0.8,141.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,25.0,1.0,20180721125500.0,11077.0,,0.47,0.0
985,,,第3节,1.0,第3节,-9.5,0.8,9.5,0.87,141.5,0.87,141.5,0.8,141.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,24.0,1.0,20180721125501.0,11077.0,,0.47,0.0
986,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,141.5,0.87,141.5,0.8,-10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,24.0,1.0,20180721125501.0,11077.0,,0.47,0.0
987,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,141.5,0.83,141.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,19.0,0.0,20180721125506.0,21077.0,,0.47,0.0
988,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,141.5,0.83,141.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,19.0,0.0,20180721125506.0,21077.0,,0.47,0.0
989,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,141.5,0.83,141.5,0.83,10.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,19.0,0.0,20180721125507.0,21077.0,,0.47,0.0
990,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,142.5,0.83,141.5,0.83,142.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,19.0,0.0,20180721125507.0,11086.0,,0.47,0.0
991,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,142.5,0.83,142.5,0.83,142.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,19.0,0.0,20180721125507.0,11086.0,,0.47,0.0
992,,,第3节,1.0,第3节,-10.5,0.8,10.5,0.87,142.5,0.83,142.5,0.83,142.5,1.0,"#C40010,#0A0A0A,#0A0A0A,#0A0A0A,#C40010,#0046A8,#3D4A4E",1.0,3.0,0.0,,0.0,1.0,3.0,14.0,6.0,2.0,4.0,60.0,43.0,43.0,52.0,0.0,0.0,#C40010,1,3.0,1~GD,19.0,0.0,20180721125518.0,11086.0,,0.47,0.0
