,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KI,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
668,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.83,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,35.0,0.0,1,8.0,GD,27.0,0,,11074.0,0.66,1.1
669,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.83,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,8.0,GD,27.0,0,,21077.0,0.66,1.1
670,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.83,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,8.0,GD,26.0,0,,21077.0,0.66,1.1
671,44.0,5.0,第3节,第3节,2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,2.5,1.0,3.0,0.83,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,8.0,GD,26.0,0,,21077.0,0.66,1.1
672,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,8.0,GD,24.0,0,,21077.0,0.66,1.1
673,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.66,1.1
674,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,7.0,GD,59.0,0,,21077.0,0.66,1.1
675,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.87,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,7.0,GD,59.0,0,,21077.0,0.66,1.1
676,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,0.8,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,7.0,GD,59.0,0,,11077.0,0.66,1.1
677,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,1.0,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,7.0,GD,59.0,0,,11077.0,0.66,1.1
678,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,7.0,GD,36.0,0,,11077.0,0.66,1.1
679,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,37.0,0.0,1,7.0,GD,36.0,0,,11075.0,0.66,1.1
680,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,36.0,0,,21077.0,0.66,1.1
681,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.66,1.1
682,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,32.0,0,,21077.0,0.66,1.1
683,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.66,1.1
684,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,18.0,0,,21077.0,0.66,1.1
685,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,19.0,0,,21077.0,0.66,1.1
686,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,19.0,0,,21077.0,0.66,1.1
687,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,8.0,0,,21077.0,0.66,1.1
688,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,8.0,0,,21077.0,0.66,1.1
689,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,9.0,0,,21077.0,0.66,1.1
690,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,9.0,0,,21077.0,0.66,1.1
691,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,7.0,GD,11.0,0,,21077.0,0.66,1.1
692,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,6.0,GD,11.0,0,,21077.0,0.66,1.1
693,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,2.0,14.0,4.0,1.0,1.0,100.0,38.0,40.0,0.0,1,6.0,GD,58.0,0,,21077.0,0.66,1.1
694,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,3.0,14.0,4.0,1.0,1.0,100.0,38.0,41.0,0.0,1,6.0,GD,58.0,0,,21075.0,0.66,1.1
695,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.71,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,40.0,0.0,1,6.0,GD,58.0,0,,11077.0,0.66,1.1
696,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.87,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,40.0,0.0,1,6.0,GD,58.0,0,,11077.0,0.66,1.1
697,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,0.8,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,40.0,0.0,1,6.0,GD,54.0,0,,11077.0,0.66,1.1
698,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,0.8,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,40.0,0.0,1,6.0,GD,54.0,0,,11075.0,0.66,1.1
699,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,0.8,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,43.0,0.0,1,6.0,GD,54.0,0,,21077.0,0.66,1.1
700,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,0.8,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,43.0,0.0,1,6.0,GD,32.0,0,,21077.0,0.66,1.1
701,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,0.91,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,43.0,0.0,1,6.0,GD,32.0,0,,21077.0,0.66,1.1
702,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.77,,,3.0,14.0,4.0,1.0,1.0,100.0,41.0,43.0,0.0,1,6.0,GD,29.0,0,,21077.0,0.66,1.1
703,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.77,,,4.0,14.0,4.0,1.0,1.0,100.0,41.0,44.0,0.0,1,6.0,GD,29.0,0,,21075.0,0.66,1.1
704,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.77,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.66,1.1
705,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.77,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,6.0,GD,18.0,0,,11077.0,0.66,1.1
706,44.0,5.0,第3节,第3节,1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,1.5,1.0,3.0,0.87,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,6.0,GD,18.0,0,,11077.0,0.66,1.1
707,44.0,5.0,第3节,第3节,-1.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-1.5,1.0,3.0,0.8,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,6.0,GD,16.0,0,,11077.0,0.66,1.1
708,44.0,5.0,第3节,第3节,2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,2.5,1.0,3.0,0.83,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,6.0,GD,16.0,0,,11077.0,0.66,1.1
709,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,5.0,GD,56.0,0,,21077.0,0.66,1.1
710,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,5.0,GD,56.0,0,,21077.0,0.66,1.1
711,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,43.0,0.0,1,5.0,GD,46.0,0,,21077.0,0.66,1.1
712,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,46.0,0.0,1,5.0,GD,46.0,0,,21077.0,0.66,1.1
713,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,4.0,14.0,4.0,1.0,1.0,100.0,44.0,46.0,0.0,1,5.0,GD,35.0,0,,21077.0,0.66,1.1
714,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,4.0,15.0,4.0,1.0,1.0,100.0,44.0,46.0,0.0,1,5.0,GD,35.0,0,,21074.0,0.66,1.1
715,44.0,5.0,第3节,第3节,-2.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-2.5,1.0,3.0,0.83,,,4.0,15.0,4.0,1.0,1.0,100.0,46.0,43.0,0.0,1,5.0,GD,35.0,0,,11077.0,0.66,1.1
716,44.0,5.0,第3节,第3节,3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,3.5,1.0,3.0,0.83,,,4.0,15.0,4.0,1.0,1.0,100.0,46.0,43.0,0.0,1,5.0,GD,35.0,0,,11077.0,0.66,1.1
717,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.83,,,4.0,15.0,4.0,1.0,1.0,100.0,46.0,43.0,0.0,1,5.0,GD,32.0,0,,11077.0,0.66,1.1
718,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.83,,,4.0,15.0,4.0,1.0,1.0,100.0,46.0,43.0,0.0,1,5.0,GD,32.0,0,,11077.0,0.66,1.1
719,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.83,,,4.0,15.0,4.0,1.0,1.0,100.0,46.0,43.0,0.0,1,5.0,GD,23.0,0,,11077.0,0.66,1.1
720,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.83,,,4.0,15.0,4.0,1.0,2.0,100.0,46.0,43.0,0.0,1,5.0,GD,23.0,0,,21086.0,0.66,1.1
721,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.8,,,4.0,15.0,4.0,1.0,2.0,100.0,46.0,43.0,0.0,1,5.0,GD,23.0,0,,11077.0,0.66,1.1
722,44.0,5.0,第3节,第3节,-3.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-3.5,1.0,3.0,0.87,,,4.0,15.0,4.0,1.0,2.0,100.0,46.0,43.0,0.0,1,5.0,GD,10.0,0,,21077.0,0.66,1.1
723,44.0,5.0,第3节,第3节,4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,4.5,1.0,3.0,0.77,,,4.0,15.0,4.0,1.0,2.0,100.0,46.0,43.0,0.0,1,5.0,GD,10.0,0,,21077.0,0.66,1.1
724,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.91,,,4.0,15.0,4.0,1.0,2.0,100.0,46.0,43.0,0.0,1,5.0,GD,4.0,0,,21077.0,0.66,1.1
725,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.91,,,4.0,16.0,4.0,1.0,2.0,100.0,46.0,48.0,0.0,1,5.0,GD,4.0,0,,21074.0,0.66,1.1
726,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.91,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,5.0,GD,4.0,0,,11077.0,0.66,1.1
727,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.87,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,5.0,GD,4.0,0,,11077.0,0.66,1.1
728,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,5.0,GD,3.0,0,,11077.0,0.66,1.1
729,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,5.0,GD,3.0,0,,11077.0,0.66,1.1
730,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,5.0,GD,1.0,0,,11077.0,0.66,1.1
731,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,1.0,0,,11077.0,0.66,1.1
732,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,42.0,0,,11077.0,0.66,1.1
733,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,42.0,0,,11077.0,0.66,1.1
734,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,39.0,0,,11077.0,0.66,1.1
735,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,39.0,0,,11077.0,0.66,1.1
736,44.0,5.0,第3节,第3节,-4.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-4.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,23.0,0,,11077.0,0.66,1.1
737,44.0,5.0,第3节,第3节,5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,5.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,23.0,0,,21077.0,0.66,1.1
738,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,22.0,0,,21077.0,0.66,1.1
739,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,22.0,0,,21077.0,0.66,1.1
740,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,20.0,0,,21077.0,0.66,1.1
741,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,20.0,0,,21077.0,0.66,1.1
742,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,4.0,16.0,4.0,1.0,2.0,100.0,48.0,43.0,0.0,1,4.0,GD,6.0,0,,21077.0,0.66,1.1
743,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,5.0,16.0,4.0,1.0,2.0,100.0,48.0,51.0,0.0,1,4.0,GD,6.0,0,,21075.0,0.66,1.1
744,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,4.0,GD,6.0,0,,11077.0,0.66,1.1
745,44.0,5.0,第3节,第3节,-5.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-5.5,1.0,3.0,0.8,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,4.0,GD,4.0,0,,11077.0,0.66,1.1
746,44.0,5.0,第3节,第3节,7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,4.0,GD,4.0,0,,11077.0,0.66,1.1
747,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,57.0,0,,11077.0,0.66,1.1
748,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,57.0,0,,11081.0,0.66,1.1
749,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,4.0,GD,8.0,0,,11081.0,0.66,1.1
750,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,4.0,GD,8.0,0,,11077.0,0.66,1.1
751,44.0,5.0,第3节,第3节,8.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,8.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,4.0,GD,8.0,0,,21077.0,0.66,1.1
752,44.0,5.0,第3节,第3节,-8.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-8.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,52.0,0,,21077.0,0.66,1.1
753,44.0,5.0,第3节,第3节,7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,52.0,0,,21077.0,0.66,1.1
754,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,44.0,0,,11077.0,0.66,1.1
755,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,44.0,0,,11077.0,0.66,1.1
756,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,32.0,0,,11077.0,0.66,1.1
757,44.0,5.0,第3节,第3节,8.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,8.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,32.0,0,,21077.0,0.66,1.1
758,44.0,5.0,第3节,第3节,-8.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-8.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,20.0,0,,21077.0,0.66,1.1
759,44.0,5.0,第3节,第3节,7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,20.0,0,,21077.0,0.66,1.1
760,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,16.0,0,,21077.0,0.66,1.1
761,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
762,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,11.0,0,,11077.0,0.66,1.1
763,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,11.0,0,,11077.0,0.66,1.1
764,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,9.0,0,,11077.0,0.66,1.1
765,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,9.0,0,,11077.0,0.66,1.1
766,44.0,5.0,第3节,第3节,-7.5,-2.5,0.83,2.5,0.83,143.5,0.83,143.5,0.83,-7.5,1.0,3.0,0.83,,,5.0,16.0,4.0,1.0,2.0,100.0,51.0,43.0,0.0,1,3.0,GD,0.0,0,,11077.0,0.66,1.1
