,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
540,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,40.0,0.0,1.0,2.0,GD,57.0,1.0,20180627172234.0,11077.0
541,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,40.0,0.0,1.0,2.0,GD,57.0,1.0,20180627172234.0,11074.0
542,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,51.0,0.0,20180627172241.0,21077.0
543,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,51.0,0.0,20180627172241.0,21077.0
544,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,51.0,1.0,20180627172302.0,21077.0
545,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,51.0,1.0,20180627172302.0,21077.0
546,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,50.0,1.0,20180627172303.0,21077.0
547,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,50.0,0.0,20180627172303.0,21077.0
548,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,37.0,0.0,20180627172316.0,21077.0
549,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,37.0,0.0,20180627172316.0,11086.0
550,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,37.0,1.0,20180627172330.0,21077.0
551,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,36.0,1.0,20180627172330.0,21077.0
552,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,36.0,0.0,20180627172336.0,21077.0
553,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,31.0,0.0,20180627172336.0,21077.0
554,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,0.0,2.0,GD,31.0,0.0,20180627172336.0,21077.0
555,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,0.0,2.0,GD,30.0,1.0,20180627172342.0,21077.0
556,44.0,5.0,第2节,第2节,6.5,0.8,-6.5,0.87,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,30.0,1.0,20180627172342.0,21077.0
557,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11077.0
558,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,21086.0
559,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11077.0
560,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,21086.0
561,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11077.0
562,44.0,5.0,第2节,第2节,6.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,1:2,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11078.0
563,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,1:2,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11078.0
564,44.0,5.0,第2节,第2节,7.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,-6.5,2.0,1:2,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11078.0
565,44.0,5.0,第2节,第2节,6.5,0.83,-6.5,0.83,167.5,0.83,167.5,0.83,6.5,2.0,1:2,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11080.0
566,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,2:2,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11078.0
567,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,2:2,39.0,42.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,11079.0
568,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,2.0,GD,9.0,0.0,20180627172404.0,21077.0
569,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,2.0,GD,9.0,1.0,20180627172504.0,21077.0
570,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,2.0,GD,9.0,1.0,20180627172504.0,11077.0
571,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,2.0,GD,8.0,1.0,20180627172505.0,11077.0
572,44.0,5.0,第2节,第2节,6.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,-7.5,2.0,,39.0,43.0,0.0,1.0,2.0,GD,8.0,1.0,20180627172505.0,11077.0
573,44.0,5.0,第2节,第2节,7.5,0.83,-7.5,0.83,167.5,0.83,167.5,0.83,7.5,2.0,,39.0,43.0,0.0,1.0,1.0,GD,46.0,1.0,20180627172527.0,11077.0
574,44.0,5.0,第2节,第2节,7.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,-6.5,2.0,,39.0,43.0,0.0,1.0,1.0,GD,46.0,1.0,20180627172527.0,11077.0
575,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,1.0,GD,35.0,1.0,20180627172538.0,11077.0
576,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,1.0,GD,35.0,1.0,20180627172538.0,21077.0
577,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,1.0,GD,29.0,1.0,20180627172544.0,21077.0
578,44.0,5.0,第2节,第2节,6.5,0.87,-6.5,0.8,167.5,0.83,167.5,0.83,6.5,2.0,,39.0,43.0,0.0,1.0,1.0,GD,29.0,1.0,20180627172544.0,21074.0
579,44.0,5.0,第2节,第2节,6.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,-5.5,2.0,,39.0,43.0,0.0,1.0,1.0,GD,29.0,1.0,20180627172544.0,11077.0
580,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,1.0,GD,29.0,1.0,20180627172544.0,11077.0
581,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,1.0,GD,29.0,1.0,20180627172545.0,11077.0
582,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,1.0,GD,29.0,1.0,20180627172545.0,11077.0
583,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,1.0,GD,27.0,1.0,20180627172546.0,11077.0
584,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,1.0,GD,27.0,1.0,20180627172546.0,11077.0
585,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,1.0,GD,4.0,1.0,20180627172610.0,11077.0
586,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,1.0,GD,4.0,1.0,20180627172610.0,21077.0
587,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,48.0,1.0,20180627172626.0,21077.0
588,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,48.0,1.0,20180627172626.0,21077.0
589,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,46.0,1.0,20180627172627.0,21077.0
590,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,46.0,1.0,20180627172627.0,11077.0
591,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,26.0,1.0,20180627172647.0,21077.0
592,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,26.0,1.0,20180627172647.0,21077.0
593,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,0.0,0.0,GD,18.0,1.0,20180627172655.0,21077.0
594,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,0.0,0.0,GD,18.0,0.0,20180627172655.0,21077.0
595,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,18.0,0.0,20180627172655.0,21077.0
596,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,18.0,1.0,20180627172726.0,21077.0
597,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,18.0,1.0,20180627172726.0,21077.0
598,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,17.0,1.0,20180627172727.0,21077.0
599,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,17.0,0.0,20180627172727.0,21077.0
600,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,11.0,0.0,20180627172733.0,21077.0
601,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,11.0,0.0,20180627172733.0,11086.0
602,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,11.0,0.0,20180627172733.0,21077.0
603,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,11.0,0.0,20180627172733.0,21081.0
604,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,10.0,1.0,20180627172926.0,21077.0
605,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,10.0,1.0,20180627172926.0,21077.0
606,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,5.0,1.0,20180627172931.0,21077.0
607,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,5.0,1.0,20180627172931.0,21077.0
608,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,5.0,1.0,20180627172932.0,21077.0
609,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,4.0,1.0,20180627172932.0,21077.0
610,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,4.0,0.0,20180627172939.0,11077.0
611,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,0.0,GD,0.0,0.0,20180627172939.0,11077.0
612,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,10.0,GD,0.0,0.0,20180627172939.0,11077.0
613,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,,41.0,43.0,0.0,1.0,10.0,GD,0.0,0.0,20180627172939.0,1083.0
614,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,1.0,41.0,43.0,0.0,1.0,10.0,GD,0.0,0.0,20180627172939.0,1083.0
615,44.0,5.0,第2节,第3节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,1.0,41.0,43.0,0.0,1.0,10.0,GD,0.0,0.0,20180627172939.0,1083.0
616,44.0,5.0,第2节,第3节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,1.0,41.0,43.0,0.0,1.0,10.0,GD,0.0,0.0,20180627172939.0,1083.0
617,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,2.0,1.0,41.0,43.0,0.0,1.0,10.0,GD,0.0,0.0,20180627172939.0,1083.0
618,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,3.0,,41.0,43.0,0.0,1.0,10.0,GD,0.0,0.0,20180627172939.0,1089.0
619,44.0,5.0,第3节,第3节,5.5,0.83,-5.5,0.83,167.5,0.83,167.5,0.83,5.5,3.0,,41.0,43.0,0.0,1.0,10.0,GD,0.0,1.0,20180627174534.0,21077.0
620,44.0,5.0,第3节,第3节,5.5,0.83,-3.5,0.83,167.5,0.83,167.5,0.83,-3.5,3.0,,41.0,43.0,0.0,1.0,10.0,GD,0.0,1.0,20180627174534.0,21077.0
621,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,167.5,0.83,161.5,0.83,3.5,3.0,,41.0,43.0,0.0,1.0,10.0,GD,0.0,1.0,20180627174534.0,21077.0
622,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,41.0,43.0,0.0,1.0,10.0,GD,0.0,1.0,20180627174534.0,21077.0
623,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,41.0,43.0,0.0,1.0,9.0,GD,43.0,1.0,20180627174551.0,21077.0
624,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,41.0,43.0,0.0,1.0,9.0,GD,43.0,1.0,20180627174551.0,21074.0
625,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,42.0,1.0,20180627174552.0,11077.0
626,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,42.0,1.0,20180627174552.0,11077.0
627,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,161.5,0.83,161.5,0.83,161.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,20.0,1.0,20180627174613.0,11077.0
628,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,20.0,1.0,20180627174613.0,11077.0
629,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,20.0,1.0,20180627174614.0,11077.0
630,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,19.0,1.0,20180627174614.0,11077.0
631,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,19.0,0.0,20180627174633.0,21077.0
632,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,0.0,0.0,20180627174633.0,21077.0
633,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,0.0,1.0,20180627174652.0,11077.0
634,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,9.0,GD,0.0,1.0,20180627174652.0,11077.0
635,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,159.5,0.87,159.5,0.8,159.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,59.0,1.0,20180627174653.0,11077.0
636,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,158.5,0.83,158.5,0.83,158.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,59.0,1.0,20180627174653.0,11077.0
637,44.0,5.0,第3节,第3节,3.5,0.83,-3.5,0.83,158.5,0.83,158.5,0.83,158.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,45.0,1.0,20180627174707.0,21077.0
638,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,157.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,45.0,1.0,20180627174707.0,21077.0
639,44.0,5.0,第3节,第3节,3.5,0.8,-3.5,0.87,157.5,0.83,157.5,0.83,157.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,45.0,1.0,20180627174707.0,21077.0
640,44.0,5.0,第3节,第3节,3.5,0.8,-1.5,0.87,157.5,0.83,157.5,0.83,-1.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,45.0,1.0,20180627174707.0,21077.0
641,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,157.5,0.83,159.5,0.83,1.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,45.0,1.0,20180627174707.0,21077.0
642,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,45.0,1.0,20180627174707.0,21077.0
643,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,23.0,1.0,20180627174728.0,21077.0
644,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,43.0,43.0,0.0,1.0,8.0,GD,23.0,1.0,20180627174728.0,21075.0
645,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,8.0,GD,23.0,1.0,20180627174728.0,11077.0
646,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,8.0,GD,22.0,1.0,20180627174729.0,11077.0
647,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,8.0,GD,22.0,0.0,20180627174729.0,21077.0
648,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,8.0,GD,15.0,0.0,20180627174729.0,21077.0
649,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,8.0,GD,15.0,1.0,20180627174737.0,21077.0
650,44.0,5.0,第3节,第3节,1.5,0.8,-1.5,0.87,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,8.0,GD,14.0,1.0,20180627174737.0,21077.0
651,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,158.5,0.83,158.5,0.83,158.5,3.0,,46.0,43.0,0.0,1.0,8.0,GD,14.0,1.0,20180627174737.0,21077.0
652,44.0,5.0,第3节,第3节,1.5,0.71,-1.5,1.0,158.5,0.83,158.5,0.83,158.5,3.0,,46.0,43.0,0.0,1.0,7.0,GD,55.0,1.0,20180627174756.0,21077.0
653,44.0,5.0,第3节,第3节,1.5,0.83,1.5,0.83,158.5,0.83,158.5,0.83,1.5,3.0,,46.0,43.0,0.0,1.0,7.0,GD,55.0,1.0,20180627174756.0,21077.0
654,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,158.5,0.83,159.5,0.83,-1.5,3.0,,46.0,43.0,0.0,1.0,7.0,GD,55.0,1.0,20180627174756.0,21077.0
655,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,7.0,GD,55.0,1.0,20180627174756.0,21077.0
656,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,7.0,GD,54.0,1.0,20180627174757.0,21077.0
657,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,159.5,0.83,159.5,0.83,159.5,3.0,,46.0,43.0,0.0,1.0,7.0,GD,54.0,1.0,20180627174757.0,21074.0
658,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,159.5,0.83,159.5,0.83,159.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,54.0,1.0,20180627174757.0,11077.0
659,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,159.5,0.83,159.5,0.83,159.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,42.0,0.0,20180627174810.0,11077.0
660,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,159.5,0.83,159.5,0.83,159.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,42.0,0.0,20180627174810.0,11077.0
661,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,159.5,0.83,159.5,0.83,159.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,41.0,1.0,20180627174833.0,11077.0
662,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,158.5,0.83,158.5,0.83,158.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,41.0,1.0,20180627174833.0,11077.0
663,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,158.5,0.83,158.5,0.83,158.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,28.0,1.0,20180627174847.0,11077.0
664,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,157.5,0.83,157.5,0.83,157.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,28.0,1.0,20180627174847.0,21077.0
665,44.0,5.0,第3节,第3节,-1.5,0.83,1.5,0.83,157.5,0.83,157.5,0.83,157.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,27.0,1.0,20180627174848.0,21077.0
666,44.0,5.0,第3节,第3节,-1.5,0.83,2.5,0.83,157.5,0.83,157.5,0.83,2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,27.0,1.0,20180627174848.0,21077.0
667,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.83,157.5,0.83,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,22.0,0.0,20180627174852.0,21077.0
668,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.83,157.5,0.83,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,22.0,0.0,20180627174852.0,21077.0
669,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.83,157.5,0.83,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,22.0,1.0,20180627174904.0,21077.0
670,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.8,157.5,0.87,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,22.0,1.0,20180627174904.0,21077.0
671,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.8,157.5,0.87,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,21.0,1.0,20180627174905.0,21077.0
672,44.0,5.0,第3节,第3节,-2.5,0.83,2.5,0.83,157.5,0.8,157.5,0.87,-2.5,3.0,,48.0,43.0,0.0,1.0,7.0,GD,21.0,1.0,20180627174905.0,21077.0
