,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
107,,,,,1.5,0.83,-1.5,0.83,126.5,0.83,125.5,0.83,126.5,,0.71,1:2^2:2,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,42,0,1,0,35,0,2.01807E+13,21079^21078,0.83,0.83
108,,,,,1.5,0.83,-1.5,0.83,126.5,0.83,126.5,0.83,126.5,,0.71,1:2^2:2,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,35,0,2.01807E+13,21079^21078,0.83,0.83
109,,,,,1.5,0.77,-1.5,0.91,126.5,0.83,126.5,0.83,126.5,,0.71,2:2^,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,35,1,2.01807E+13,21079^11077,0.83,0.83
110,,,,,1.5,0.77,-1.5,0.91,126.5,0.77,126.5,0.91,126.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,32,1,2.01807E+13,11077,0.83,0.83
111,,,,,1.5,0.77,-1.5,0.91,126.5,0.77,126.5,0.91,126.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,32,0,2.01807E+13,11077,0.83,0.83
112,,,,,1.5,0.77,-1.5,0.91,126.5,0.77,126.5,0.91,126.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,32,0,2.01807E+13,11077,0.83,0.83
113,,,,,1.5,0.77,-1.5,0.91,126.5,0.77,126.5,0.91,126.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,32,1,2.01807E+13,11077,0.83,0.83
114,,,,,1.5,0.77,-1.5,0.91,125.5,0.83,126.5,0.83,125.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,32,1,2.01807E+13,11077,0.83,0.83
115,,,,,1.5,0.77,-1.5,0.91,125.5,0.83,125.5,0.83,125.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,24,1,2.01807E+13,11077,0.83,0.83
116,,,,,1.5,0.8,-1.5,0.87,125.5,0.8,125.5,0.87,125.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,24,1,2.01807E+13,11077,0.83,0.83
117,,,,,1.5,0.8,-1.5,0.87,125.5,0.8,125.5,0.87,125.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,18,1,2.01807E+13,11077,0.83,0.83
118,,,,,1.5,0.8,-1.5,0.87,125.5,0.8,125.5,0.87,125.5,,0.71,,1,4,3,,11,9,7,,2,5,3,60,53.8,43,43,43,0,1,0,18,1,2.01807E+13,11094,0.83,0.83
