,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
774,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.91,,50.0,53.0,0.0,1,6.0,GD,26.0,0,,21077.0,1.7,0.0,
775,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.91,,50.0,53.0,0.0,1,6.0,GD,26.0,0,,21077.0,1.7,0.0,
776,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.91,,50.0,53.0,0.0,1,6.0,GD,25.0,0,,21077.0,1.7,0.0,
777,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.91,,50.0,53.0,0.0,1,6.0,GD,25.0,0,,21086.0,1.7,0.0,
778,44.0,5.0,第3节,第3节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,3.0,0.83,,50.0,53.0,0.0,1,6.0,GD,25.0,0,,11077.0,1.7,0.0,
779,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,50.0,53.0,0.0,1,6.0,GD,25.0,0,,11075.0,1.7,0.0,"0.72,0.76"
780,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,50.0,56.0,0.0,1,6.0,GD,25.0,0,,21077.0,1.7,0.0,
781,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,50.0,56.0,0.0,1,6.0,GD,9.0,0,,21077.0,1.7,0.0,
782,44.0,5.0,第3节,第3节,-7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-7.5,3.0,0.77,,50.0,56.0,0.0,1,6.0,GD,9.0,0,,21077.0,1.7,0.0,
783,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.91,,50.0,56.0,0.0,1,6.0,GD,9.0,0,,21074.0,1.7,0.0,"0.12,0.52"
784,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.87,,50.0,56.0,0.0,1,6.0,GD,9.0,0,,11077.0,1.7,0.0,
785,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.8,,52.0,56.0,0.0,1,5.0,GD,49.0,0,,11077.0,1.7,0.0,
786,44.0,5.0,第3节,第3节,7.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,7.5,3.0,0.8,,52.0,56.0,0.0,1,5.0,GD,49.0,0,,11086.0,1.7,0.0,
787,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.77,,52.0,56.0,0.0,1,5.0,GD,49.0,0,,21077.0,1.7,0.0,
788,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.91,1:1,52.0,56.0,0.0,1,5.0,GD,49.0,0,,21078.0,1.7,0.0,
789,44.0,5.0,第3节,第3节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,3.0,0.83,1:1,52.0,56.0,0.0,1,5.0,GD,49.0,0,,21078.0,1.7,0.0,
790,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,1:1,52.0,56.0,0.0,1,5.0,GD,49.0,0,,21078.0,1.7,0.0,
791,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.91,1:1,52.0,56.0,0.0,1,5.0,GD,49.0,0,,21078.0,1.7,0.0,
792,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.77,1:1,52.0,56.0,0.0,1,5.0,GD,49.0,0,,21079.0,1.7,0.0,"0.80,0.50"
793,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.77,,53.0,56.0,0.0,1,5.0,GD,49.0,0,,11077.0,1.7,0.0,
794,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.77,,53.0,56.0,0.0,1,5.0,GD,21.0,0,,11077.0,1.7,0.0,
795,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.77,,53.0,56.0,0.0,1,5.0,GD,21.0,0,,11094.0,1.7,0.0,"0.82,0.13"
796,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.77,,53.0,56.0,0.0,1,5.0,GD,21.0,0,,21077.0,1.7,0.0,
797,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.77,,53.0,56.0,0.0,1,5.0,GD,21.0,0,,21094.0,1.7,0.0,"0.11,0.70"
798,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.77,,53.0,56.0,0.0,1,5.0,GD,8.0,0,,11077.0,1.7,0.0,
799,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.8,,53.0,56.0,0.0,1,5.0,GD,8.0,0,,11077.0,1.7,0.0,
800,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.87,,53.0,56.0,0.0,1,5.0,GD,1.0,0,,21077.0,1.7,0.0,
801,44.0,5.0,第3节,第3节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,3.0,0.77,,53.0,56.0,0.0,1,5.0,GD,1.0,0,,21077.0,1.7,0.0,
802,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.91,,53.0,56.0,0.0,1,5.0,GD,1.0,0,,21074.0,1.7,0.0,"0.14,0.51"
803,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.91,,55.0,56.0,0.0,1,4.0,GD,55.0,0,,11077.0,1.7,0.0,
804,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.87,,55.0,56.0,0.0,1,4.0,GD,55.0,0,,11077.0,1.7,0.0,
805,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,55.0,56.0,0.0,1,4.0,GD,54.0,0,,11077.0,1.7,0.0,
806,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,55.0,56.0,0.0,1,4.0,GD,54.0,0,,11081.0,1.7,0.0,
807,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,55.0,56.0,0.0,1,4.0,GD,51.0,0,,11081.0,1.7,0.0,
808,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,55.0,56.0,0.0,1,4.0,GD,51.0,0,,21086.0,1.7,0.0,
809,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,55.0,56.0,0.0,1,4.0,GD,51.0,0,,11077.0,1.7,0.0,
810,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.87,1:2,55.0,56.0,0.0,1,4.0,GD,51.0,0,,11078.0,1.7,0.0,
811,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.91,1:2,55.0,56.0,0.0,1,4.0,GD,51.0,0,,11078.0,1.7,0.0,
812,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.77,1:2,55.0,56.0,0.0,1,4.0,GD,51.0,0,,11079.0,1.7,0.0,"0.80,0.50"
813,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.83,2:2,55.0,56.0,0.0,1,4.0,GD,51.0,0,,11078.0,1.7,0.0,"0.80,0.50"
814,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.83,2:2,55.0,57.0,0.0,1,4.0,GD,51.0,0,,11078.0,1.7,0.0,"0.80,0.50"
815,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.83,2:2,55.0,57.0,0.0,1,4.0,GD,51.0,0,,11079.0,1.7,0.0,"0.80,0.50"
816,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.83,,55.0,58.0,0.0,1,4.0,GD,51.0,0,,21077.0,1.7,0.0,
817,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.83,,55.0,58.0,0.0,1,4.0,GD,29.0,0,,11077.0,1.7,0.0,
818,44.0,5.0,第3节,第3节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,3.0,0.83,,55.0,58.0,0.0,1,4.0,GD,29.0,0,,11077.0,1.7,0.0,
819,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,55.0,58.0,0.0,1,4.0,GD,13.0,0,,11077.0,1.7,0.0,
820,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,55.0,58.0,0.0,1,4.0,GD,13.0,0,,11095.0,1.7,0.0,"0.84,0.48"
821,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.83,,55.0,58.0,0.0,1,4.0,GD,7.0,0,,21077.0,1.7,0.0,
822,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.83,,55.0,58.0,0.0,1,4.0,GD,7.0,0,,21077.0,1.7,0.0,
823,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.83,,55.0,58.0,0.0,1,3.0,GD,47.0,0,,11077.0,1.7,0.0,
824,44.0,5.0,第3节,第3节,-6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-6.5,3.0,0.87,,55.0,58.0,0.0,1,3.0,GD,47.0,0,,11077.0,1.7,0.0,
825,44.0,5.0,第3节,第3节,6.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,6.5,3.0,0.8,,55.0,58.0,0.0,1,3.0,GD,41.0,0,,21077.0,1.7,0.0,
826,44.0,5.0,第3节,第3节,-5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-5.5,3.0,0.8,,55.0,58.0,0.0,1,3.0,GD,41.0,0,,21077.0,1.7,0.0,
827,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.8,,55.0,58.0,0.0,1,3.0,GD,41.0,0,,21074.0,1.7,0.0,"0.10,0.38"
828,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.8,,55.0,58.0,0.0,1,3.0,GD,32.0,0,,11077.0,1.7,0.0,
829,44.0,5.0,第3节,第3节,5.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,5.5,3.0,0.8,,57.0,58.0,0.0,1,3.0,GD,32.0,0,,11077.0,1.7,0.0,
830,44.0,5.0,第3节,第3节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,3.0,0.83,,57.0,58.0,0.0,1,3.0,GD,32.0,0,,11077.0,1.7,0.0,
831,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.83,,57.0,58.0,0.0,1,3.0,GD,9.0,0,,11077.0,1.7,0.0,
832,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.83,,57.0,58.0,0.0,1,3.0,GD,9.0,0,,21086.0,1.7,0.0,
833,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.87,,57.0,58.0,0.0,1,3.0,GD,9.0,0,,11077.0,1.7,0.0,
834,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,1:2,57.0,58.0,0.0,1,3.0,GD,9.0,0,,11078.0,1.7,0.0,
835,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.83,1:2,57.0,58.0,0.0,1,3.0,GD,9.0,0,,11078.0,1.7,0.0,
836,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.83,1:2,57.0,58.0,0.0,1,3.0,GD,9.0,0,,11080.0,1.7,0.0,"0.80,0.50"
837,44.0,5.0,第3节,第3节,-3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-3.5,3.0,0.77,2:2,57.0,58.0,0.0,1,3.0,GD,9.0,0,,11078.0,1.7,0.0,"0.80,0.50"
838,44.0,5.0,第3节,第3节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,3.0,0.91,2:2,57.0,58.0,0.0,1,3.0,GD,9.0,0,,11079.0,1.7,0.0,"0.80,0.50"
839,44.0,5.0,第3节,第3节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,3.0,0.91,,57.0,59.0,0.0,1,3.0,GD,9.0,0,,21077.0,1.7,0.0,
840,44.0,5.0,第3节,第3节,-4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-4.5,3.0,0.87,,57.0,59.0,0.0,1,3.0,GD,9.0,0,,21077.0,1.7,0.0,
841,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,57.0,59.0,0.0,1,2.0,GD,56.0,0,,21077.0,1.7,0.0,
842,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,57.0,59.0,0.0,1,2.0,GD,56.0,0,,21074.0,1.7,0.0,"0.08,0.31"
843,44.0,5.0,第3节,第3节,4.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,4.5,3.0,0.8,,59.0,59.0,0.0,1,2.0,GD,56.0,0,,11077.0,1.7,0.0,
844,44.0,5.0,第3节,第3节,-3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-3.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,56.0,0,,11077.0,1.7,0.0,
845,44.0,5.0,第3节,第3节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,52.0,0,,11077.0,1.7,0.0,
846,44.0,5.0,第3节,第3节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,52.0,0,,11077.0,1.7,0.0,
847,44.0,5.0,第3节,第3节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,33.0,0,,11077.0,1.7,0.0,
848,44.0,5.0,第3节,第3节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,33.0,0,,11094.0,1.7,0.0,"0.61,0.47"
849,44.0,5.0,第3节,第3节,3.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,3.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,26.0,0,,21077.0,1.7,0.0,
850,44.0,5.0,第3节,第3节,-2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-2.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,26.0,0,,21077.0,1.7,0.0,
851,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.83,,59.0,59.0,0.0,1,2.0,GD,26.0,0,,21075.0,1.7,0.0,"0.34,0.36"
852,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.83,,62.0,59.0,0.0,1,2.0,GD,26.0,0,,11077.0,1.7,0.0,
853,44.0,5.0,第3节,第3节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,3.0,1.0,,62.0,59.0,0.0,1,2.0,GD,26.0,0,,11077.0,1.7,0.0,
854,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.71,,62.0,59.0,0.0,1,2.0,GD,16.0,0,,11077.0,1.7,0.0,
855,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.71,,62.0,59.0,0.0,1,1.0,GD,16.0,0,,11077.0,1.7,0.0,
856,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.71,,62.0,59.0,0.0,1,1.0,GD,55.0,0,,11077.0,1.7,0.0,
857,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.71,,62.0,59.0,0.0,1,1.0,GD,55.0,0,,21086.0,1.7,0.0,
858,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.91,,62.0,59.0,0.0,1,1.0,GD,55.0,0,,11077.0,1.7,0.0,
859,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.77,1:2,62.0,59.0,0.0,1,1.0,GD,55.0,0,,11078.0,1.7,0.0,
860,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.77,1:2,62.0,59.0,0.0,1,1.0,GD,55.0,0,,11079.0,1.7,0.0,"0.80,0.50"
861,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.77,2:2,62.0,60.0,0.0,1,1.0,GD,55.0,0,,11078.0,1.7,0.0,"0.80,0.50"
862,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.77,2:2,62.0,60.0,0.0,1,1.0,GD,55.0,0,,11079.0,1.7,0.0,"0.80,0.50"
863,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.77,,62.0,61.0,0.0,1,1.0,GD,55.0,0,,21077.0,1.7,0.0,
864,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,62.0,61.0,0.0,1,1.0,GD,55.0,0,,21077.0,1.7,0.0,
865,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,62.0,61.0,0.0,1,1.0,GD,36.0,0,,21077.0,1.7,0.0,
866,44.0,5.0,第3节,第3节,-2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-2.5,3.0,0.91,,62.0,61.0,0.0,1,1.0,GD,36.0,0,,21077.0,1.7,0.0,
867,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.77,,62.0,61.0,0.0,1,1.0,GD,23.0,0,,21077.0,1.7,0.0,
868,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.77,,62.0,61.0,0.0,1,1.0,GD,23.0,0,,21095.0,1.7,0.0,"0.17,0.61"
869,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.77,,62.0,61.0,0.0,1,1.0,GD,13.0,0,,11077.0,1.7,0.0,
870,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.77,,62.0,61.0,0.0,1,1.0,GD,13.0,0,,21086.0,1.7,0.0,
871,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.77,,62.0,61.0,0.0,1,1.0,GD,13.0,0,,11077.0,1.7,0.0,
872,44.0,5.0,第3节,第3节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,3.0,0.77,1:2,62.0,61.0,0.0,1,1.0,GD,13.0,0,,11078.0,1.7,0.0,
873,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.91,1:2,62.0,61.0,0.0,1,1.0,GD,13.0,0,,11078.0,1.7,0.0,
874,44.0,5.0,第3节,第3节,-2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-2.5,3.0,0.87,1:2,62.0,61.0,0.0,1,1.0,GD,13.0,0,,11078.0,1.7,0.0,
875,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.8,1:2,62.0,61.0,0.0,1,1.0,GD,13.0,0,,11079.0,1.7,0.0,"0.80,0.50"
876,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.8,2:2,62.0,62.0,0.0,1,1.0,GD,13.0,0,,11078.0,1.7,0.0,"0.80,0.50"
877,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.83,2:2,62.0,62.0,0.0,1,1.0,GD,13.0,0,,11078.0,1.7,0.0,"0.80,0.50"
878,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.83,2:2,62.0,62.0,0.0,1,1.0,GD,13.0,0,,11078.0,1.7,0.0,"0.80,0.50"
879,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.8,2:2,62.0,62.0,0.0,1,1.0,GD,13.0,0,,11078.0,1.7,0.0,"0.80,0.50"
880,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,2:2,62.0,62.0,0.0,1,1.0,GD,13.0,0,,11079.0,1.7,0.0,"0.80,0.50"
881,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,0.0,1,1.0,GD,13.0,0,,21077.0,1.7,0.0,
882,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,1.0,1,1.0,GD,13.0,0,,21077.0,1.7,0.0,
883,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,1.0,1,1.0,GD,13.0,0,,21077.0,1.7,0.0,
884,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,0.0,1,1.0,GD,13.0,0,,21077.0,1.7,0.0,
885,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,0.0,1,1.0,GD,12.0,0,,21077.0,1.7,0.0,
886,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,0.0,1,1.0,GD,12.0,0,,21077.0,1.7,0.0,
887,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,0.0,1,1.0,GD,1.0,0,,21077.0,1.7,0.0,
888,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,62.0,63.0,0.0,1,1.0,GD,1.0,0,,21074.0,1.7,0.0,"0.15,0.46"
889,44.0,5.0,第3节,第3节,2.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,2.5,3.0,0.87,,64.0,63.0,0.0,1,1.0,GD,1.0,0,,11077.0,1.7,0.0,
890,44.0,5.0,第3节,第3节,-1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,-1.5,3.0,0.77,,64.0,63.0,0.0,1,1.0,GD,1.0,0,,11077.0,1.7,0.0,
891,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.91,,64.0,63.0,0.0,1,1.0,GD,1.0,0,,21077.0,1.7,0.0,
892,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,64.0,63.0,0.0,1,1.0,GD,1.0,0,,21077.0,1.7,0.0,
893,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,64.0,63.0,0.0,1,0.0,GD,44.0,0,,21077.0,1.7,0.0,
894,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,64.0,63.0,0.0,1,0.0,GD,44.0,0,,21077.0,1.7,0.0,
895,44.0,5.0,第3节,第3节,1.5,5.5,0.83,-5.5,0.83,155.5,0.83,155.5,0.83,1.5,3.0,0.83,,64.0,63.0,0.0,1,0.0,GD,30.0,0,,21077.0,1.7,0.0,
