,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
726,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,1.2,1:2,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,69.0,0.0,1.0,0.0,14.0,0,,11079.0,1.2,0.63
727,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,1.2,2:2,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,70.0,0.0,1.0,0.0,14.0,0,,11078.0,1.2,0.63
728,44.0,5.0,第4节,第4节,3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,3.5,4.0,1.0,2:2,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,70.0,0.0,1.0,0.0,14.0,0,,11078.0,1.2,0.63
729,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.71,2:2,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,70.0,0.0,1.0,0.0,14.0,0,,11079.0,1.2,0.63
730,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.71,,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,71.0,0.0,1.0,0.0,14.0,0,,21077.0,1.2,0.63
731,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.77,,1.0,7.0,19.0,10.0,2.0,5.0,83.3,74.0,71.0,0.0,1.0,0.0,14.0,0,,21077.0,1.2,0.63
732,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.91,,1.0,7.0,19.0,10.0,1.0,5.0,83.3,74.0,71.0,0.0,1.0,0.0,12.0,0,,21081.0,1.2,0.63
733,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.91,,1.0,7.0,19.0,10.0,1.0,5.0,83.3,74.0,71.0,0.0,1.0,0.0,12.0,0,,11086.0,1.2,0.63
734,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.91,,1.0,7.0,19.0,10.0,1.0,5.0,83.3,74.0,71.0,0.0,1.0,0.0,12.0,0,,21077.0,1.2,0.63
735,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,1.1,1:2,1.0,7.0,19.0,10.0,1.0,5.0,83.3,74.0,71.0,0.0,1.0,0.0,12.0,0,,21078.0,1.2,0.63
736,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.66,1:2,1.0,7.0,19.0,11.0,1.0,5.0,84.6,74.0,75.0,0.0,1.0,0.0,12.0,0,,21079.0,1.2,0.63
737,44.0,5.0,第4节,第4节,-3.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-3.5,4.0,0.66,2:2,1.0,7.0,19.0,11.0,1.0,5.0,84.6,75.0,71.0,0.0,1.0,0.0,12.0,0,,21078.0,1.2,0.63
738,44.0,5.0,第4节,第4节,4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,4.5,4.0,0.0,2:2,1.0,7.0,19.0,11.0,1.0,5.0,84.6,75.0,71.0,0.0,1.0,0.0,12.0,0,,21078.0,1.2,0.63
739,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,1.25,2:2,1.0,7.0,19.0,12.0,1.0,5.0,85.7,75.0,76.0,0.0,1.0,0.0,12.0,0,,21079.0,1.2,0.63
740,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,1.25,,1.0,7.0,19.0,12.0,1.0,5.0,85.7,76.0,71.0,0.0,1.0,0.0,12.0,0,,11077.0,1.2,0.63
741,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.77,,1.0,7.0,19.0,12.0,1.0,5.0,85.7,76.0,71.0,0.0,1.0,0.0,12.0,0,,11077.0,1.2,0.63
742,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.91,,1.0,7.0,19.0,12.0,1.0,5.0,85.7,76.0,71.0,0.0,1.0,0.0,12.0,0,,21077.0,1.2,0.63
743,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.0,,1.0,7.0,19.0,12.0,1.0,5.0,85.7,76.0,71.0,0.0,1.0,0.0,12.0,0,,21077.0,1.2,0.63
744,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.0,,1.0,7.0,19.0,12.0,1.0,5.0,85.7,76.0,71.0,0.0,1.0,0.0,0.0,0,,21077.0,1.2,0.63
745,44.0,5.0,第4节,第4节,-4.5,2.5,0.83,-2.5,0.83,144.5,0.83,144.5,0.83,-4.5,4.0,0.0,,1.0,7.0,19.0,12.0,1.0,5.0,85.7,76.0,71.0,0.0,1.0,0.0,0.0,0,,1084.0,1.2,0.63
