,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
87,,,,第1节,-1.5,0.91,1.5,0.83,156.5,0.83,156.5,0.91,156.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,8.0,GD,0.0,0,,11077.0,,0.8,0.95,
88,,,,第1节,-1.5,0.91,1.5,0.83,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,8.0,GD,0.0,0,,11077.0,,0.8,0.95,
89,,,,第1节,-1.5,0.91,1.5,0.83,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,8.0,GD,1.0,0,,11077.0,,0.8,0.95,
90,,,,第1节,-1.5,0.91,1.5,0.83,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,8.0,GD,1.0,0,,11095.0,,0.8,0.95,"0.80,0.60"
91,,,,第1节,-1.5,0.91,1.5,0.83,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,55.0,0,,21077.0,,0.8,0.95,
92,,,,第1节,-1.5,0.87,1.5,0.87,155.5,0.83,155.5,0.91,155.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,55.0,0,,21094.0,,0.77,1.0,"0.27,0.80"
93,,,,第1节,-1.5,0.91,1.5,0.83,154.5,0.83,154.5,0.91,154.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,55.0,0,,11077.0,,0.77,1.0,
94,,,,第1节,-1.5,0.91,1.5,0.83,154.5,0.83,154.5,0.91,154.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,42.0,0,,11077.0,,0.8,0.95,
95,,,,第1节,-1.5,0.91,1.5,0.83,154.5,0.83,154.5,0.91,154.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,42.0,0,,11095.0,,0.8,0.95,"0.93,0.36"
96,,,,第1节,-1.5,0.91,1.5,0.83,154.5,0.83,154.5,0.91,154.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,27.0,0,,21077.0,,0.8,0.95,
97,,,,第1节,-1.5,0.87,1.5,0.87,152.5,0.91,152.5,0.83,152.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,27.0,0,,21077.0,,0.8,0.95,
98,,,,第1节,-1.5,0.87,1.5,0.87,152.5,0.91,152.5,0.83,152.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,7.0,0,,11077.0,,0.77,1.0,
99,,,,第1节,-1.5,0.91,1.5,0.83,151.5,0.87,151.5,0.87,151.5,1.0,9220083.0,,,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,4.0,0.0,1,7.0,GD,7.0,0,,11077.0,,0.77,1.0,
100,,,,第1节,-1.5,0.91,1.5,0.83,151.5,0.87,151.5,0.87,151.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,4.0,0.0,1,7.0,GD,7.0,0,,11074.0,,0.8,0.95,"0.87,0.52"
101,,,,第1节,-1.5,1.0,1.5,0.77,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,6.0,4.0,0.0,1,7.0,GD,7.0,0,,21077.0,,0.8,0.95,
102,,,,第1节,-1.5,1.0,1.5,0.77,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,6.0,0.0,1,7.0,GD,7.0,0,,21077.0,,0.8,0.95,
103,,,,第1节,-1.5,1.0,1.5,0.77,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,6.0,0.0,1,7.0,GD,1.0,0,,21077.0,,0.87,0.87,
104,,,,第1节,-1.5,1.0,1.5,0.77,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,1.0,0,,21077.0,,0.87,0.87,
105,,,,第1节,-1.5,1.0,1.5,0.77,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,50.0,0,,21077.0,,0.87,0.87,
106,,,,第1节,-1.5,1.0,1.5,0.77,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,50.0,0,,11086.0,,0.87,0.87,
107,,,,第1节,-1.5,1.0,1.5,0.77,152.5,0.87,152.5,0.87,152.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,50.0,0,,21077.0,,0.87,0.87,
108,,,,第1节,-1.5,1.0,1.5,0.77,152.5,0.87,152.5,0.87,152.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,50.0,0,,21095.0,,0.87,0.87,"0.13,0.53"
109,,,,第1节,-1.5,1.0,1.5,0.77,152.5,0.87,152.5,0.87,152.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,,0.87,0.87,
110,,,,第1节,-1.5,0.77,-1.5,1.0,152.5,0.87,152.5,0.87,-1.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,,0.87,0.87,
111,,,,第1节,1.5,0.77,-1.5,1.0,152.5,0.87,151.5,0.83,1.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,,0.87,0.87,
112,,,,第1节,1.5,0.77,-1.5,1.0,151.5,0.91,151.5,0.83,151.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,42.0,0,,11077.0,,0.87,0.87,
113,,,,第1节,1.5,0.77,-1.5,1.0,151.5,0.91,151.5,0.83,151.5,1.0,9220083.0,,,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,6.0,0.0,1,6.0,GD,25.0,0,,11077.0,,0.87,0.87,
114,,,,第1节,1.5,0.77,-1.5,1.0,151.5,0.91,151.5,0.83,151.5,1.0,9220083.0,,,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,8.0,6.0,0.0,1,6.0,GD,25.0,0,,11074.0,,0.87,0.87,"0.95,0.54"
115,,,,第1节,1.5,0.77,-1.5,1.0,151.5,0.91,151.5,0.83,151.5,1.0,9220083.0,,,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,8.0,0.0,1,6.0,GD,25.0,0,,21077.0,,0.87,0.87,
116,,,,第1节,1.5,0.87,-1.5,0.87,152.5,0.91,152.5,0.83,152.5,1.0,9220083.0,,,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,8.0,0.0,1,6.0,GD,25.0,0,,21077.0,,0.87,0.87,
117,,,,第1节,1.5,0.87,-1.5,0.87,152.5,0.91,152.5,0.83,152.5,1.0,9220083.0,,,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,8.0,0.0,1,6.0,GD,13.0,0,,21077.0,,1.0,0.77,
118,,,,第1节,1.5,0.83,-2.5,0.91,152.5,0.91,152.5,0.83,-2.5,1.0,9220083.0,,,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,8.0,0.0,1,6.0,GD,13.0,0,,21077.0,,1.0,0.77,
119,,,,第1节,2.5,0.83,-2.5,0.91,152.5,0.91,154.5,0.87,2.5,1.0,9220083.0,,,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,8.0,0.0,1,6.0,GD,13.0,0,,21077.0,,1.0,0.77,
120,,,,第1节,2.5,0.83,-2.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,8.0,0.0,1,6.0,GD,13.0,0,,21077.0,,1.0,0.77,
121,,,,第1节,2.5,0.83,-2.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,10.0,8.0,0.0,1,6.0,GD,13.0,0,,11074.0,,1.0,0.77,"0.94,0.66"
122,,,,第1节,2.5,0.83,-2.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,10.0,0.0,1,6.0,GD,13.0,0,,21077.0,,1.0,0.77,
123,,,,第1节,2.5,0.83,-2.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,10.0,0.0,1,5.0,GD,59.0,0,,21077.0,,1.25,0.65,
124,,,,第1节,2.5,0.83,-2.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,2.0,4.0,0.0,1,5.0,GD,59.0,0,,21074.0,,1.25,0.65,"0.14,0.71"
125,,,,第1节,2.5,0.83,-2.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.25,0.65,
126,,,,第1节,2.5,0.87,-1.5,0.87,154.5,0.87,154.5,0.87,-1.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.25,0.65,
127,,,,第1节,1.5,0.87,-1.5,0.87,154.5,0.87,155.5,0.87,1.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.25,0.65,
128,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.25,0.65,
129,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11086.0,,1.05,0.74,
130,,,,第1节,1.5,0.83,-1.5,0.91,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,21077.0,,1.0,0.77,
131,,,,第1节,1.5,0.83,-1.5,0.91,156.5,0.87,156.5,0.87,156.5,1.0,9220083.0,1:1,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,21078.0,,1.0,0.77,
132,,,,第1节,1.5,0.83,-1.5,0.91,156.5,0.87,156.5,0.87,156.5,1.0,9220083.0,1:1,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,21080.0,,0.95,0.8,"0.20,0.50"
133,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,0.95,0.8,
134,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,1.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
135,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,1.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
136,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,1.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
137,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,1.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
138,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,1.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
139,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,1.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
140,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
141,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
142,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
143,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
144,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,59.0,0,,11077.0,,1.0,0.77,
145,,,,第1节,1.5,0.87,-1.5,0.87,155.5,0.91,155.5,0.83,155.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,43.0,0,,11077.0,,1.0,0.77,
146,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,43.0,0,,21077.0,,1.0,0.77,
147,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,45.0,0,,21077.0,,1.0,0.77,
148,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,45.0,0,,21077.0,,1.0,0.77,
149,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,46.0,0,,21077.0,,1.0,0.77,
150,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,46.0,0,,21077.0,,1.0,0.77,
151,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,10.0,0.0,1,5.0,GD,31.0,0,,21077.0,,1.0,0.77,
152,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,4.0,6.0,0.0,1,5.0,GD,31.0,0,,21074.0,,1.0,0.77,"0.12,0.41"
153,,,,第1节,1.5,0.83,-1.5,0.91,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,6.0,10.0,0.0,1,5.0,GD,31.0,0,,11077.0,,1.0,0.77,
154,,,,第1节,1.5,0.77,-1.5,1.0,156.5,0.83,156.5,0.91,156.5,1.0,9220083.0,,,1.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,6.0,10.0,0.0,1,5.0,GD,31.0,0,,11077.0,,1.0,0.77,
155,,,,第1节,1.5,0.77,-1.5,1.0,156.5,0.83,156.5,0.91,156.5,1.0,9220083.0,,,1.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,6.0,10.0,0.0,1,5.0,GD,17.0,0,,11077.0,,0.87,0.87,
156,,,,第1节,1.5,1.0,1.5,0.77,156.5,0.83,156.5,0.91,1.5,1.0,9220083.0,,,1.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,6.0,10.0,0.0,1,5.0,GD,17.0,0,,21077.0,,0.87,0.87,
157,,,,第1节,-1.5,1.0,1.5,0.77,156.5,0.83,154.5,0.83,-1.5,1.0,9220083.0,,,1.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,6.0,10.0,0.0,1,5.0,GD,17.0,0,,21077.0,,0.87,0.87,
158,,,,第1节,-1.5,1.0,1.5,0.77,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,6.0,10.0,0.0,1,5.0,GD,17.0,0,,21077.0,,0.87,0.87,
159,,,,第1节,-1.5,1.0,1.5,0.77,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,6.0,8.0,0.0,1,5.0,GD,17.0,0,,21074.0,,0.87,0.87,"0.24,0.50"
160,,,,第1节,-1.5,1.0,1.5,0.77,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,5.0,GD,17.0,0,,11077.0,,0.87,0.87,
161,,,,第1节,-1.5,1.0,1.5,0.77,154.5,0.91,154.5,0.83,154.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,5.0,GD,6.0,0,,11077.0,,0.87,0.87,
162,,,,第1节,-1.5,0.91,1.5,0.83,156.5,0.87,156.5,0.87,156.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,5.0,GD,6.0,0,,11077.0,,0.87,0.87,
163,,,,第1节,-1.5,0.87,1.5,0.87,156.5,0.87,155.5,0.87,156.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,5.0,GD,6.0,0,,21077.0,,0.8,0.95,
164,,,,第1节,-1.5,0.87,1.5,0.87,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,5.0,GD,6.0,0,,21077.0,,0.8,0.95,
165,,,,第1节,-1.5,0.87,1.5,0.87,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,6.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,56.0,0,,21077.0,,0.77,1.0,
166,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,56.0,0,,11081.0,,0.77,1.0,
167,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,155.5,0.87,155.5,0.87,155.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,41.0,0,,11077.0,,0.77,1.0,
168,44.0,5.0,,第1节,-1.5,0.91,1.5,0.83,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,41.0,0,,11077.0,,0.77,1.0,
169,44.0,5.0,,第1节,-1.5,0.91,1.5,0.83,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,43.0,0,,11077.0,,0.8,0.95,
170,44.0,5.0,,第1节,-1.5,0.91,1.5,0.83,154.5,0.87,154.5,0.87,154.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,43.0,0,,11095.0,,0.8,0.95,"0.85,0.61"
171,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,43.0,0,,21077.0,,0.8,0.95,
172,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,27.0,0,,21077.0,,0.8,0.95,
173,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,27.0,0,,21077.0,,0.77,1.0,
174,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,2.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,20.0,0,,21077.0,,0.77,1.0,
175,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,153.5,0.87,153.5,0.87,153.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,3.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,20.0,0,,11086.0,,0.77,1.0,
176,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,153.5,0.83,153.5,0.91,153.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,3.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,20.0,0,,21077.0,,0.74,1.05,
177,44.0,5.0,,第1节,-1.5,0.87,1.5,0.87,153.5,0.83,153.5,0.91,153.5,1.0,9220083.0,,,1.0,0.0,3.0,4.0,1.0,0.0,5.0,6.0,3.0,1.0,50.0,0.0,8.0,10.0,0.0,1,4.0,GD,20.0,0,,21095.0,,0.74,1.05,"0.04,0.56"
