,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
411,,,第4节,第4节,15.5,0.91,-15.5,0.77,143.5,0.77,143.5,0.91,-15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,48.0,1.0,20180721015313.0,11094.0,0.0,0.0
412,,,第4节,第4节,15.5,0.91,-15.5,0.77,143.5,0.77,143.5,0.91,-15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,43.0,1.0,20180721015317.0,11094.0,0.0,0.0
413,,,第4节,第4节,15.5,0.91,-15.5,0.77,143.5,0.77,143.5,0.91,-15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,43.0,1.0,20180721015317.0,11077.0,0.0,0.0
414,,,第4节,第4节,15.5,0.91,-15.5,0.77,143.5,0.77,143.5,0.91,-15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,42.0,1.0,20180721015319.0,11077.0,0.0,0.0
415,,,第4节,第4节,15.5,0.91,-15.5,0.77,142.5,0.87,143.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,42.0,1.0,20180721015319.0,11095.0,0.0,0.0
416,,,第4节,第4节,15.5,0.91,-15.5,0.77,142.5,0.87,142.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,39.0,1.0,20180721015322.0,11095.0,0.0,0.0
417,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.87,142.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,39.0,1.0,20180721015322.0,21077.0,0.0,0.0
418,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.87,142.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,38.0,0.0,20180721015323.0,21077.0,0.0,0.0
419,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.87,142.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,38.0,0.0,20180721015323.0,21077.0,0.0,0.0
420,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.87,142.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,38.0,1.0,20180721015346.0,21077.0,0.0,0.0
421,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.8,142.5,0.87,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,38.0,1.0,20180721015346.0,21077.0,0.0,0.0
422,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.8,142.5,0.87,142.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,30.0,1.0,20180721015354.0,21077.0,0.0,0.0
423,,,第4节,第4节,15.5,0.87,-15.5,0.8,141.5,0.91,142.5,0.77,141.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,30.0,1.0,20180721015354.0,21077.0,0.0,0.0
424,,,第4节,第4节,15.5,0.87,-15.5,0.8,141.5,0.91,141.5,0.77,141.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,27.0,1.0,20180721015357.0,21077.0,0.0,0.0
425,,,第4节,第4节,15.5,0.83,-15.5,0.83,141.5,0.87,141.5,0.8,141.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,27.0,1.0,20180721015357.0,21094.0,0.0,0.0
426,,,第4节,第4节,15.5,0.83,-15.5,0.83,141.5,0.87,141.5,0.8,141.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,24.0,1.0,20180721015359.0,21094.0,0.0,0.0
427,,,第4节,第4节,15.5,0.83,-15.5,0.83,143.5,0.91,141.5,0.8,143.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,46.0,0.0,1,9.0,24.0,1.0,20180721015359.0,21077.0,0.0,0.0
428,,,第4节,第4节,15.5,0.83,-15.5,0.83,143.5,0.91,143.5,0.77,143.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,23.0,1.0,20180721015401.0,21077.0,0.0,0.0
429,,,第4节,第4节,13.5,0.91,-13.5,0.83,143.5,0.91,143.5,0.77,13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,23.0,1.0,20180721015401.0,21077.0,0.0,0.0
430,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.91,143.5,0.77,-13.5,4.0,0.0,^,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,23.0,1.0,20180721015402.0,21074^11077,0.0,0.0
431,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.77,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,23.0,1.0,20180721015402.0,11077.0,0.0,0.0
432,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,18.0,0.0,20180721015406.0,11077.0,0.0,0.0
433,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,1.0,1,9.0,18.0,0.0,20180721015406.0,11077.0,0.0,0.0
434,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,1.0,1,9.0,18.0,0.0,20180721015406.0,11077.0,0.0,0.0
435,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,1.0,1,9.0,18.0,0.0,20180721015406.0,11077.0,0.0,0.0
436,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,1.0,1,9.0,18.0,0.0,20180721015408.0,11077.0,0.0,0.0
437,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,1.0,1,9.0,18.0,0.0,20180721015408.0,11077.0,0.0,0.0
438,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,1.0,1,9.0,18.0,0.0,20180721015410.0,11077.0,0.0,0.0
439,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,18.0,0.0,20180721015410.0,21086.0,0.0,0.0
440,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,18.0,0.0,20180721015410.0,21086.0,0.0,0.0
441,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,18.0,0.0,20180721015410.0,21086.0,0.0,0.0
442,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,18.0,1.0,20180721015425.0,21086.0,0.0,0.0
443,,,第4节,第4节,13.5,0.91,-13.5,0.77,143.5,0.83,143.5,0.83,-13.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,18.0,1.0,20180721015425.0,21086.0,0.0,0.0
444,,,第4节,第4节,13.5,0.91,-13.5,0.77,145.5,0.8,143.5,0.83,145.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,58.0,58,48.0,0.0,1,9.0,18.0,1.0,20180721015425.0,21086.0,0.0,0.0
445,,,第4节,第4节,13.5,0.91,-13.5,0.77,145.5,0.8,145.5,0.87,145.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,9.0,12.0,1.0,20180721015431.0,21086.0,0.0,0.0
446,,,第4节,第4节,15.5,0.83,-15.5,0.77,145.5,0.8,145.5,0.87,15.5,4.0,0.0,,0.0,8.0,5,15.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,9.0,12.0,1.0,20180721015431.0,21086.0,0.0,0.0
447,,,第4节,第4节,15.5,0.83,-15.5,0.83,145.5,0.8,145.5,0.87,-15.5,4.0,0.0,^,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,9.0,12.0,1.0,20180721015431.0,11074^21077,0.0,0.0
448,,,第4节,第4节,15.5,0.83,-15.5,0.83,144.5,0.83,145.5,0.83,144.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,9.0,4.0,1.0,20180721015440.0,21077.0,0.0,0.0
449,,,第4节,第4节,15.5,0.83,-15.5,0.83,144.5,0.77,144.5,0.91,144.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,9.0,4.0,1.0,20180721015440.0,21077.0,0.0,0.0
450,,,第4节,第4节,15.5,0.83,-15.5,0.83,144.5,0.77,144.5,0.91,144.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,56.0,1.0,20180721015448.0,21077.0,0.0,0.0
451,,,第4节,第4节,15.5,0.83,-15.5,0.83,143.5,0.83,144.5,0.91,143.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,56.0,1.0,20180721015448.0,21077.0,0.0,0.0
452,,,第4节,第4节,15.5,0.83,-15.5,0.83,143.5,0.83,143.5,0.83,143.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,50.0,1.0,20180721015454.0,21077.0,0.0,0.0
453,,,第4节,第4节,15.5,0.83,-15.5,0.83,143.5,0.8,143.5,0.83,143.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,50.0,1.0,20180721015454.0,21095.0,0.0,0.0
454,,,第4节,第4节,15.5,0.83,-15.5,0.83,143.5,0.8,143.5,0.87,143.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,46.0,1.0,20180721015457.0,21095.0,0.0,0.0
455,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.87,143.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,46.0,1.0,20180721015457.0,11077.0,0.0,0.0
456,,,第4节,第4节,15.5,0.87,-15.5,0.8,142.5,0.87,142.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,38.0,1.0,20180721015505.0,11077.0,0.0,0.0
457,,,第4节,第4节,15.5,0.87,-15.5,0.8,144.5,0.83,142.5,0.83,144.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,60.0,60,48.0,0.0,1,8.0,38.0,1.0,20180721015505.0,11077.0,0.0,0.0
458,,,第4节,第4节,15.5,0.87,-15.5,0.8,144.5,0.83,144.5,0.83,144.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,35.0,1.0,20180721015508.0,11077.0,0.0,0.0
459,,,第4节,第4节,17.5,0.77,-17.5,0.8,144.5,0.83,144.5,0.83,17.5,4.0,0.0,,0.0,8.0,5,16.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,35.0,1.0,20180721015508.0,11077.0,0.0,0.0
460,,,第4节,第4节,17.5,0.77,-17.5,0.91,144.5,0.83,144.5,0.83,-17.5,4.0,0.0,^,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,35.0,1.0,20180721015508.0,11074^21077,0.0,0.0
461,,,第4节,第4节,17.5,0.77,-17.5,0.91,144.5,0.8,144.5,0.87,-17.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,0.0,20180721015513.0,21077.0,0.0,0.0
462,,,第4节,第4节,17.5,0.77,-17.5,0.91,144.5,0.8,144.5,0.87,-17.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,0.0,20180721015513.0,21077.0,0.0,0.0
463,,,第4节,第4节,17.5,0.77,-17.5,0.91,144.5,0.8,144.5,0.87,-17.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,0.0,20180721015518.0,21077.0,0.0,0.0
464,,,第4节,第4节,17.5,0.83,-17.5,0.83,144.5,0.8,144.5,0.87,-17.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,0.0,20180721015518.0,11077.0,0.0,0.0
465,,,第4节,第4节,17.5,0.83,-17.5,0.83,144.5,0.8,144.5,0.87,-17.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,1.0,20180721015526.0,11077.0,0.0,0.0
466,,,第4节,第4节,17.5,0.83,-17.5,0.83,144.5,0.8,144.5,0.87,-17.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,1.0,20180721015526.0,11077.0,0.0,0.0
467,,,第4节,第4节,17.5,0.83,-17.5,0.83,144.5,0.8,144.5,0.87,-17.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,1.0,20180721015527.0,11077.0,0.0,0.0
468,,,第4节,第4节,17.5,0.83,-17.5,0.83,143.5,0.83,144.5,0.83,143.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,30.0,1.0,20180721015527.0,11077.0,0.0,0.0
469,,,第4节,第4节,17.5,0.83,-17.5,0.83,143.5,0.83,143.5,0.83,143.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,22.0,1.0,20180721015535.0,11077.0,0.0,0.0
470,,,第4节,第4节,17.5,0.83,-17.5,0.83,143.5,0.77,143.5,0.83,143.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,22.0,1.0,20180721015535.0,11077.0,0.0,0.0
471,,,第4节,第4节,17.5,0.83,-17.5,0.83,143.5,0.77,143.5,0.91,143.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,14.0,1.0,20180721015543.0,11077.0,0.0,0.0
472,,,第4节,第4节,17.5,0.83,-17.5,0.83,142.5,0.87,143.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,14.0,1.0,20180721015543.0,11077.0,0.0,0.0
473,,,第4节,第4节,17.5,0.83,-17.5,0.83,142.5,0.87,142.5,0.8,142.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,10.0,1.0,20180721015548.0,11077.0,0.0,0.0
474,,,第4节,第4节,17.5,0.83,-17.5,0.83,142.5,0.83,142.5,0.83,142.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,10.0,1.0,20180721015548.0,11094.0,0.0,0.0
475,,,第4节,第4节,17.5,0.83,-17.5,0.83,142.5,0.83,142.5,0.83,142.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,4.0,1.0,20180721015553.0,11094.0,0.0,0.0
476,,,第4节,第4节,17.5,0.83,-17.5,0.83,144.5,0.83,142.5,0.83,144.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,62.0,62,48.0,0.0,1,8.0,4.0,1.0,20180721015553.0,11077.0,0.0,0.0
477,,,第4节,第4节,17.5,0.83,-17.5,0.83,144.5,0.83,144.5,0.83,144.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,4.0,1.0,20180721015553.0,11077.0,0.0,0.0
478,,,第4节,第4节,18.5,0.87,-18.5,0.83,144.5,0.83,144.5,0.83,18.5,4.0,0.0,,0.0,8.0,5,17.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,4.0,1.0,20180721015553.0,11077.0,0.0,0.0
479,,,第4节,第4节,18.5,0.87,-18.5,0.8,144.5,0.83,144.5,0.83,-18.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,4.0,0.0,20180721015554.0,21077.0,0.0,0.0
480,,,第4节,第4节,18.5,0.87,-18.5,0.8,144.5,0.83,144.5,0.83,-18.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,4.0,0.0,20180721015554.0,21077.0,0.0,0.0
481,,,第4节,第4节,18.5,0.87,-18.5,0.8,144.5,0.83,144.5,0.83,-18.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,4.0,1.0,20180721015605.0,21077.0,0.0,0.0
482,,,第4节,第4节,18.5,0.87,-18.5,0.8,144.5,0.8,144.5,0.87,-18.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,4.0,1.0,20180721015605.0,21077.0,0.0,0.0
483,,,第4节,第4节,18.5,0.87,-18.5,0.8,144.5,0.8,144.5,0.87,-18.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,1.0,0.0,20180721015607.0,21077.0,0.0,0.0
484,,,第4节,第4节,18.5,0.87,-18.5,0.8,144.5,0.83,144.5,0.83,-18.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,1.0,0.0,20180721015607.0,21077.0,0.0,0.0
485,,,第4节,第4节,18.5,0.87,-18.5,0.8,144.5,0.83,144.5,0.83,-18.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,2.0,0.0,20180721015608.0,21077.0,0.0,0.0
486,,,第4节,第4节,19.5,0.83,-19.5,0.8,144.5,0.83,144.5,0.83,19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,2.0,0.0,20180721015608.0,21077.0,0.0,0.0
487,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.8,144.5,0.87,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,1.0,1.0,20180721015631.0,11077.0,0.0,0.0
488,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.77,144.5,0.91,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,8.0,1.0,1.0,20180721015631.0,11077.0,0.0,0.0
489,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.77,144.5,0.91,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,7.0,59.0,0.0,20180721015632.0,11077.0,0.0,0.0
490,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.77,144.5,0.91,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,1.0,1,7.0,59.0,0.0,20180721015632.0,11077.0,0.0,0.0
491,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.77,144.5,0.91,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,1.0,1,7.0,59.0,0.0,20180721015633.0,11077.0,0.0,0.0
492,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.77,144.5,0.91,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,1.0,1,7.0,59.0,0.0,20180721015633.0,11077.0,0.0,0.0
493,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.77,144.5,0.91,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,1.0,1,7.0,59.0,0.0,20180721015635.0,11077.0,0.0,0.0
494,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.87,144.5,0.91,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,7.0,59.0,0.0,20180721015635.0,21086.0,0.0,0.0
495,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.87,144.5,0.8,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,7.0,59.0,0.0,20180721015639.0,21086.0,0.0,0.0
496,,,第4节,第4节,19.5,0.83,-19.5,0.83,144.5,0.87,144.5,0.8,-19.5,4.0,0.0,,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,7.0,59.0,0.0,20180721015639.0,21086.0,0.0,0.0
497,,,第4节,第4节,19.5,0.83,-19.5,0.83,145.5,0.8,144.5,0.87,145.5,4.0,0.0,1:1,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,64.0,64,48.0,0.0,1,7.0,59.0,0.0,20180721015639.0,11078.0,0.0,0.0
498,,,第4节,第4节,19.5,0.83,-19.5,0.83,145.5,0.8,145.5,0.87,145.5,4.0,0.0,1:1,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,65.0,65,48.0,0.0,1,7.0,59.0,0.0,20180721015641.0,11078.0,0.0,0.0
499,,,第4节,第4节,20.5,0.83,-20.5,0.83,145.5,0.8,145.5,0.87,20.5,4.0,0.0,1:1,0.0,8.0,5,18.0,10,4.0,3,4,0.0,0,30.8,37.5,65.0,65,48.0,0.0,1,7.0,59.0,0.0,20180721015641.0,11078.0,0.0,0.0
500,,,第4节,第4节,20.5,0.83,-20.5,0.83,145.5,0.8,145.5,0.87,-20.5,4.0,0.0,1:1,0.0,8.0,5,18.0,10,5.0,3,4,0.0,0,35.7,37.5,65.0,65,48.0,0.0,1,7.0,59.0,1.0,20180721015646.0,11079.0,0.0,0.0
501,,,第4节,第4节,20.5,0.83,-20.5,0.83,144.5,0.87,145.5,0.8,144.5,4.0,0.0,1:1,0.0,8.0,5,18.0,10,5.0,3,4,0.0,0,35.7,37.5,65.0,65,48.0,0.0,1,7.0,59.0,1.0,20180721015646.0,11079.0,0.0,0.0
502,,,第4节,第4节,20.5,0.83,-20.5,0.83,144.5,0.87,144.5,0.8,144.5,4.0,0.0,1:1,0.0,8.0,5,18.0,10,5.0,3,4,0.0,0,35.7,37.5,65.0,65,48.0,0.0,1,7.0,53.0,1.0,20180721015654.0,11079.0,0.0,0.0
503,,,第4节,第4节,20.5,0.83,-20.5,0.83,144.5,0.8,144.5,0.87,144.5,4.0,0.0,,0.0,8.0,5,18.0,10,5.0,3,4,0.0,0,35.7,37.5,65.0,65,48.0,0.0,1,7.0,53.0,1.0,20180721015654.0,11077.0,0.0,0.0
504,,,第4节,第4节,20.5,0.83,-20.5,0.83,144.5,0.8,144.5,0.87,144.5,4.0,0.0,,0.0,8.0,5,18.0,10,5.0,3,4,0.0,0,35.7,37.5,65.0,65,48.0,0.0,1,7.0,45.0,1.0,20180721015702.0,11077.0,0.0,0.0
