,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
820,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,7.0,7.0,3.0,2.0,2.0,63.6,58.3,34.0,47.0,0.0,1.0,4.0,GD,8.0,0.0,20180701173414.0,21078.0,,0.0,0.0
821,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,7.0,7.0,3.0,2.0,2.0,63.6,58.3,34.0,47.0,0.0,1.0,4.0,GD,8.0,0.0,20180701173414.0,21078.0,,0.0,0.0
822,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,2.0,63.6,61.5,34.0,35.0,0.0,1.0,4.0,GD,8.0,0.0,20180701173414.0,21079.0,,0.0,0.0
823,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,2.0,63.6,61.5,35.0,47.0,0.0,1.0,4.0,GD,8.0,0.0,20180701173414.0,11077.0,,0.0,0.0
824,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,2.0,63.6,61.5,35.0,47.0,0.0,1.0,4.0,GD,8.0,1.0,20180701173453.0,11077.0,,0.0,0.0
825,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,2.0,63.6,61.5,35.0,47.0,0.0,1.0,4.0,GD,8.0,1.0,20180701173453.0,11077.0,,0.0,0.0
826,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,2.0,63.6,61.5,35.0,47.0,0.0,1.0,4.0,GD,7.0,1.0,20180701173454.0,11077.0,,0.0,0.0
827,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,2.0,63.6,61.5,35.0,47.0,0.0,1.0,4.0,GD,7.0,0.0,20180701173454.0,11077.0,,0.0,0.0
828,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,2.0,63.6,61.5,35.0,47.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11077.0,,0.0,0.0
829,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,3.0,63.6,61.5,35.0,47.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,21086.0,,0.0,0.0
830,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,3.0,63.6,61.5,35.0,47.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11077.0,,0.0,0.0
831,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,129.5,0.83,129.5,0.83,129.5,2.0,9241099.0,1:2,,6.0,3.0,11.0,9.0,7.0,8.0,3.0,2.0,3.0,63.6,61.5,35.0,47.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11078.0,,0.0,0.0
832,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,129.5,0.83,129.5,0.83,129.5,2.0,9241099.0,1:2,,6.0,3.0,11.0,9.0,8.0,8.0,3.0,2.0,3.0,66.7,61.5,48.0,47.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11079.0,,0.0,0.0
833,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,129.5,0.83,129.5,0.83,129.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,8.0,8.0,3.0,2.0,3.0,66.7,61.5,35.0,48.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11078.0,,0.0,0.0
834,44.0,5.0,第3节,第3节,17.5,0.8,-18.5,0.87,129.5,0.83,129.5,0.83,-18.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,8.0,8.0,3.0,2.0,3.0,66.7,61.5,35.0,48.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11078.0,,0.0,0.0
835,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,129.5,0.83,130.5,0.83,18.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,8.0,8.0,3.0,2.0,3.0,66.7,61.5,35.0,48.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11078.0,,0.0,0.0
836,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,8.0,8.0,3.0,2.0,3.0,66.7,61.5,35.0,48.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11078.0,,0.0,0.0
837,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,2:2,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,49.0,48.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,11079.0,,0.0,0.0
838,44.0,5.0,第3节,第3节,18.5,0.8,-18.5,0.87,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,59.0,0.0,20180701173503.0,21077.0,,0.0,0.0
839,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,59.0,1.0,20180701173551.0,21077.0,,0.0,0.0
840,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,59.0,1.0,20180701173551.0,21077.0,,0.0,0.0
841,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,58.0,1.0,20180701173552.0,21077.0,,0.0,0.0
842,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,58.0,1.0,20180701173552.0,21077.0,,0.0,0.0
843,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,41.0,1.0,20180701173609.0,21077.0,,0.0,0.0
844,44.0,5.0,第3节,第3节,18.5,0.83,-19.5,0.83,130.5,0.83,130.5,0.83,-19.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,41.0,1.0,20180701173609.0,11077.0,,0.0,0.0
845,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,130.5,0.83,129.5,0.83,19.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,41.0,1.0,20180701173609.0,11077.0,,0.0,0.0
846,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,129.5,0.83,129.5,0.83,129.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,41.0,1.0,20180701173609.0,11077.0,,0.0,0.0
847,44.0,5.0,第3节,第3节,19.5,0.83,-19.5,0.83,129.5,0.83,129.5,0.83,129.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,21.0,1.0,20180701173629.0,11077.0,,0.0,0.0
848,44.0,5.0,第3节,第3节,19.5,0.8,-19.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,21.0,1.0,20180701173629.0,11077.0,,0.0,0.0
849,44.0,5.0,第3节,第3节,19.5,0.8,-19.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,21.0,1.0,20180701173631.0,11077.0,,0.0,0.0
850,44.0,5.0,第3节,第3节,19.5,0.8,-19.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,21.0,0.0,20180701173631.0,11077.0,,0.0,0.0
851,44.0,5.0,第3节,第3节,19.5,0.8,-19.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,2.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,3.0,0.0,20180701173651.0,11077.0,,0.0,0.0
852,44.0,5.0,第3节,第3节,19.5,0.8,-19.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,3.0,0.0,20180701173651.0,11086.0,,0.0,0.0
853,44.0,5.0,第3节,第3节,19.5,0.87,-17.5,0.8,128.5,0.83,128.5,0.83,-17.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,3.0,0.0,20180701173651.0,21077.0,,0.0,0.0
854,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,128.5,0.83,127.5,0.83,17.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,3.0,0.0,20180701173651.0,21077.0,,0.0,0.0
855,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,3.0,0.0,20180701173651.0,21077.0,,0.0,0.0
856,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,0.0,3.0,GD,3.0,0.0,20180701173651.0,21077.0,,0.0,0.0
857,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,0.0,3.0,GD,2.0,1.0,20180701173708.0,21077.0,,0.0,0.0
858,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,3.0,GD,2.0,1.0,20180701173708.0,21077.0,,0.0,0.0
859,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,,6.0,3.0,11.0,9.0,9.0,8.0,3.0,3.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
860,44.0,5.0,第3节,第3节,17.5,0.87,-17.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,11086.0,,0.0,0.0
861,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
862,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,1.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
863,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,1.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
864,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,1.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
865,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,1.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
866,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
867,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
868,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21077.0,,0.0,0.0
869,44.0,5.0,第3节,第3节,17.5,0.91,-16.5,0.77,126.5,0.83,126.5,0.83,-16.5,2.0,9241099.0,1:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21078.0,,0.0,0.0
870,44.0,5.0,第3节,第3节,16.5,0.91,-16.5,0.77,126.5,0.83,127.5,0.83,16.5,2.0,9241099.0,1:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21078.0,,0.0,0.0
871,44.0,5.0,第3节,第3节,16.5,0.91,-16.5,0.77,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,1:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,61.5,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21078.0,,0.0,0.0
872,44.0,5.0,第3节,第3节,16.5,0.91,-16.5,0.77,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,1:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,57.1,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21080.0,,0.0,0.0
873,44.0,5.0,第3节,第3节,16.5,0.83,-17.5,0.83,127.5,0.83,127.5,0.83,-17.5,2.0,9241099.0,2:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,57.1,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21078.0,,0.0,0.0
874,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,127.5,0.83,126.5,0.83,17.5,2.0,9241099.0,2:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,57.1,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21078.0,,0.0,0.0
875,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,2:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,57.1,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21078.0,,0.0,0.0
876,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,126.5,2.0,9241099.0,2:2,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,21080.0,,0.0,0.0
877,44.0,5.0,第3节,第3节,17.5,0.83,-18.5,0.83,126.5,0.83,126.5,0.83,-18.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,47.0,0.0,20180701173725.0,11077.0,,0.0,0.0
878,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,126.5,0.83,126.5,0.83,18.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,47.0,1.0,20180701173802.0,11077.0,,0.0,0.0
879,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,126.5,0.83,126.5,0.83,18.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,47.0,1.0,20180701173802.0,21077.0,,0.0,0.0
880,44.0,5.0,第3节,第3节,18.5,0.83,-18.5,0.83,126.5,0.83,126.5,0.83,18.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,26.0,1.0,20180701173821.0,21077.0,,0.0,0.0
881,44.0,5.0,第3节,第3节,18.5,0.8,-17.5,0.87,126.5,0.83,126.5,0.83,-17.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,26.0,1.0,20180701173821.0,21077.0,,0.0,0.0
882,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,126.5,0.83,125.5,0.83,17.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,26.0,1.0,20180701173821.0,21077.0,,0.0,0.0
883,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,26.0,1.0,20180701173821.0,21077.0,,0.0,0.0
884,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,9.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,49.0,0.0,1.0,2.0,GD,26.0,1.0,20180701173823.0,21077.0,,0.0,0.0
885,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,35.0,37.0,0.0,1.0,2.0,GD,26.0,1.0,20180701173823.0,21074.0,,0.0,0.0
886,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,26.0,1.0,20180701173823.0,11077.0,,0.0,0.0
887,44.0,5.0,第3节,第3节,17.5,0.8,-17.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,18.0,1.0,20180701173828.0,11077.0,,0.0,0.0
888,44.0,5.0,第3节,第3节,17.5,0.83,-16.5,0.83,125.5,0.83,125.5,0.83,-16.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,18.0,1.0,20180701173828.0,11077.0,,0.0,0.0
889,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,125.5,0.83,127.5,0.83,16.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,18.0,1.0,20180701173828.0,11077.0,,0.0,0.0
890,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,18.0,1.0,20180701173828.0,11077.0,,0.0,0.0
891,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,17.0,1.0,20180701173830.0,11077.0,,0.0,0.0
892,44.0,5.0,第3节,第3节,16.5,0.8,-16.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,17.0,1.0,20180701173830.0,11077.0,,0.0,0.0
893,44.0,5.0,第3节,第3节,16.5,0.8,-16.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,0.0,1.0,20180701173846.0,11077.0,,0.0,0.0
894,44.0,5.0,第3节,第3节,16.5,0.8,-16.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,2.0,GD,0.0,1.0,20180701173846.0,11077.0,,0.0,0.0
895,44.0,5.0,第3节,第3节,16.5,0.8,-16.5,0.87,125.5,0.83,125.5,0.83,125.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,49.0,0.0,1.0,1.0,GD,51.0,1.0,20180701173856.0,11077.0,,0.0,0.0
896,44.0,5.0,第3节,第3节,16.5,0.77,-18.5,0.91,125.5,0.83,125.5,0.83,-18.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,52.0,49.0,0.0,1.0,1.0,GD,51.0,1.0,20180701173856.0,11077.0,,0.0,0.0
897,44.0,5.0,第3节,第3节,18.5,0.77,-18.5,0.91,125.5,0.83,128.5,0.83,18.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,52.0,49.0,0.0,1.0,1.0,GD,51.0,1.0,20180701173856.0,11077.0,,0.0,0.0
898,44.0,5.0,第3节,第3节,18.5,0.77,-18.5,0.91,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,1.0,6.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,52.0,49.0,0.0,1.0,1.0,GD,51.0,1.0,20180701173856.0,11077.0,,0.0,0.0
899,44.0,5.0,第3节,第3节,18.5,0.77,-18.5,0.91,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,1.0,7.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,52.0,49.0,0.0,1.0,1.0,GD,51.0,1.0,20180701173856.0,11075.0,,0.0,0.0
900,44.0,5.0,第3节,第3节,18.5,0.77,-18.5,0.91,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,1.0,7.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,52.0,0.0,1.0,1.0,GD,51.0,1.0,20180701173856.0,21077.0,,0.0,0.0
901,44.0,5.0,第3节,第3节,18.5,0.77,-18.5,0.91,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,1.0,7.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,52.0,0.0,1.0,1.0,GD,49.0,1.0,20180701173858.0,21077.0,,0.0,0.0
902,44.0,5.0,第3节,第3节,18.5,0.77,-18.5,0.91,128.5,0.83,128.5,0.83,128.5,2.0,9241099.0,,1.0,7.0,3.0,11.0,10.0,9.0,8.0,3.0,4.0,3.0,69.2,53.3,37.0,52.0,0.0,1.0,1.0,GD,49.0,0.0,20180701173858.0,21077.0,,0.0,0.0
